gene	node	trajectory
AT5G15510	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G15950	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G15960	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G15970	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G16030	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G16250	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G16370	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G17160	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G17220	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G17300	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G17350	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G17460	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G17760	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G18020	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G18030	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G18060	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G18080	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G18600	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G18670	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G19120	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G19190	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G19240	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G19890	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G20230	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G20250	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G20270	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G20740	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G20790	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G20830	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G21170	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G21482	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G21940	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G22140	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G22580	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G22920	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G23010	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G23020	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G23240	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G23830	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G23910	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G24105	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G24140	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G24155	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G24210	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G24280	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G24470	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G24530	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G24660	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G24770	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G25090	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G25190	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G25250	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G25280	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G25350	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G25450	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G25610	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G26170	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G26220	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G26920	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G27120	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G27420	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G27550	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G28400	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G28540	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G28910	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G28919	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G33370	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G35190	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G35735	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G36710	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G36790	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G36800	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G36870	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G37010	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G37260	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G37770	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G37990	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G38000	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G38020	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G38030	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G38200	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G38300	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G38710	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G38980	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G39580	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G39660	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G39670	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G39890	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G40010	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G40450	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G40780	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G41040	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G41080	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G41460	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G41740	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G41750	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G41900	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G42020	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G42092	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G42530	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G42580	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G42700	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G42720	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G42760	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G42800	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G42830	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G43250	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G43350	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G43420	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G43620	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G43890	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G44110	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G44260	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G44400	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G44568	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G44572	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G44575	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G44578	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G44580	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G44582	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G44820	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G45340	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G45650	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G45700	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G45820	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G45850	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G45950	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G46240	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G46710	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G46730	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G46890	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G46900	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G47060	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G47220	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G47230	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G47330	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G47450	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G47500	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G47530	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G47640	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G47980	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G47990	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G48000	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G48010	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G48070	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G48310	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G48400	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G48430	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G48490	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G48540	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G48570	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G48850	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G48880	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G49330	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G49360	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G49450	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G49520	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G49640	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G49690	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G49700	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G50200	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G50640	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G50800	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G50915	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G50950	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G51190	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G51440	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G51600	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G52050	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G52250	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G52300	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G52310	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G52320	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G52640	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G52750	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G52790	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G53048	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G54060	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G54080	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G54130	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G54470	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G54490	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G54710	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G54720	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G55050	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G55180	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G55450	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G55520	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G55620	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G55830	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G55970	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G56010	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G56030	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G56080	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G56100	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G56120	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G56550	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G56795	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G56860	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G56870	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G56985	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G57220	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G57560	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G57655	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G57660	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G57760	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT5G57800	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G58070	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G58120	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G58610	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G58910	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G59080	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G59130	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G59220	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G59320	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G59820	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G60150	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G60250	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G60930	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G61070	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G61290	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G61440	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G61490	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G61600	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G61790	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G62020	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G62140	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G62210	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G62280	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G62470	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT5G62520	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT5G62550	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT5G63160	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G63180	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G63195	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G63450	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT5G64060	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G64110	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G64120	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G64310	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G64550	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G64570	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G64572	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G64770	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G64810	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G64870	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G65140	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G65207	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G65280	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G65870	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G66070	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
