"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_wo_WT_GC_Rep1","Atha_Col-0_wo_WT_GC_Rep2","Atha_Col-0_wo_WT_GC_Rep3","Atha_Col-0_wo_WT_FLT_Rep1","Atha_Col-0_wo_WT_FLT_Rep2","Atha_Col-0_wo_WT_FLT_Rep3","Atha_Col-0_wo_act2-3_GC_Rep1","Atha_Col-0_wo_act2-3_GC_Rep2","Atha_Col-0_wo_act2-3_GC_Rep3","Atha_Col-0_wo_act2-3_FLT_Rep1","Atha_Col-0_wo_act2-3_FLT_Rep2","Atha_Col-0_wo_act2-3_FLT_Rep3"
"AT3G63000","NPL41",NA,"NM_116165|NP_191859",825475,"3702.AT3G63000.1","GO:0009057|GO:0019941|GO:0043170|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0019899|GO:0005515|GO:0031625|GO:0005488|GO:0044389|GO:0043130|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","251153_at",1,8.03780068364831,8.10395400780965,8.20037988693604,7.95133824315325,8.18902546445122,8.45409037441082,8.0922654483359,8.14291139360837,7.94697368846827,8.29845182474813,8.23511762484267,8.15666902587503
"AT3G63010","ATGID1B|GID1B","Encodes a gibberellin (GA) receptor ortholog of the rice GA receptor gene (OsGID1). Has GA-binding activity, showing higher affinity to GA4. Interacts with DELLA proteins in vivo in the presence of GA4.","NM_116166|NP_191860",825476,"3702.AT3G63010.1","GO:0061458|GO:0007165|GO:0009967|GO:0032502|GO:0023051|GO:0033993|GO:0009058|GO:0071396|GO:0009755|GO:0048608|GO:0050789|GO:0009908|GO:0048584|GO:0048731|GO:1901701|GO:0009719|GO:0032870|GO:0009312|GO:0009653|GO:0009966|GO:0022414|GO:0023056|GO:0048518|GO:0005975|GO:0023052|GO:0009791|GO:0071704|GO:0008152|GO:0010033|GO:0010646|GO:0016051|GO:0051716|GO:0071495|GO:0070887|GO:1901700|GO:0071310|GO:0007275|GO:0007154|GO:1901576|GO:0009987|GO:0009739|GO:0044238|GO:0048522|GO:0048367|GO:0003006|GO:0048583|GO:0050896|GO:0009725|GO:0000003|GO:0042221|GO:0050794|GO:0048856|GO:0010647|GO:0065007|GO:0032501|GO:0036094|GO:0005488|GO:0003824|GO:0031406|GO:0016787|GO:0008289|GO:0043168|GO:0043167|GO:0043177|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","251200_at",1,7.40551444776377,7.37181846307766,7.35361597574951,6.61175418104691,6.67396834750014,6.50450141538864,7.30377596140996,7.2598629524283,7.55199331319388,6.78415643936865,6.63298460859572,6.5240277221719
"AT3G63020",NA,NA,"NM_001125424|NM_116167|NP_001118896|NP_191861",825477,"3702.AT3G63020.1",NA,"251201_at",1,2.83713348333738,2.68259514918046,2.74643263576169,2.86702559657405,2.78829818661735,2.84946983109488,2.84506914702492,2.88578530805911,2.72153315626331,2.799351379396,2.80998111915022,2.95814706561758
"AT3G63040",NA,NA,"NM_116169|NP_191863",825479,"3702.AT3G63040.1",NA,"251202_at",1,2.51965012383696,2.47609480030776,2.59741553158235,2.3470165627234,2.38501105369348,2.56307417775564,2.26172283496077,2.52276038532927,2.58390333949792,2.34711502690839,2.29990385951336,2.52246932870178
"AT3G63050",NA,NA,"NM_116170|NP_567136",825480,"3702.AT3G63050.1",NA,"251207_at",1,2.98034457808013,2.92845335535978,3.06600121207,2.53326455698049,2.27314827301976,2.65076589872632,2.88535367149678,3.04754520608217,2.92433346721372,2.53744651700345,2.47479387307702,2.69629691117833
"AT3G63060","EDL3",NA,"NM_116171|NP_567137",825481,"3702.AT3G63060.1",NA,"251156_at",1,4.41196879036058,3.69736636802331,4.51658429217187,3.99120769876258,4.82150891443274,4.28673641694742,4.15255722582751,4.54661381714566,4.94555511603779,4.52741154974658,4.85074979554888,4.48629564719726
"AT3G63070","HULK3|SL4",NA,"NM_116172|NP_191866",825482,"3702.AT3G63070.1|3702.AT2G48160.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0003676|GO:0003712|GO:0140110|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0003690|GO:0098772|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","251203_at",1,6.03781081674313,5.63598322635231,5.89654281118948,5.68088629217492,5.68872502005988,6.02277858893795,5.97286291563487,5.9848027391277,5.91629004285838,5.59225497047727,5.66753394085737,5.79285847954386
"AT3G63080","ATGPX5|GPX5|GPXL5|MEE42","Encodes glutathione peroxidase.","NM_116173|NP_191867",825483,"3702.AT3G63080.1","GO:0016684|GO:0016491|GO:0003824","251205_at",1,8.9018386159837,9.13658100176218,9.06938858318993,9.15953301443052,9.39794838448061,9.26828671742305,8.9315042824297,9.17680615770296,8.8141363571345,9.22269071145781,9.32841357522175,9.4685112262103
"AT3G63090",NA,NA,"NM_116174|NP_191868",825484,"3702.AT3G63090.1",NA,"251206_at",1,5.79274935217398,5.83032152998321,5.88036585838447,6.01967146649708,5.96994808985011,6.2340137781721,5.59680498766206,5.72757298104036,5.78115186951708,5.7607963724154,5.80932620012634,5.94390554664101
"AT3G63093",NA,NA,NA,NA,NA,NA,"251204_at",1,3.39650838942557,3.39195213580582,3.4710697794491,3.5120879623652,3.81270587956619,3.83668956042602,3.67775675980596,3.65454071899425,3.52917355611508,3.79744022670404,3.50531344390895,4.17373939237471
"AT3G63110","ATIPT3|IPT3","Encodes cytokinin synthase involved in cytokinin biosynthesis. IPT3 subcellular localization is modulated by farnesylation- when farnesylated it is localized to the nucleus, otherwise to the chloroplast.","NM_116176|NP_567138",825486,"3702.AT3G63110.1","GO:0006725|GO:0006399|GO:0046483|GO:0042446|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0008033|GO:0006396|GO:1901564|GO:0010467|GO:0044237|GO:0044249|GO:0034641|GO:0009058|GO:0010817|GO:0009987|GO:0006139|GO:0006400|GO:0044238|GO:0034660|GO:0090304|GO:1901360|GO:0065008|GO:0034470|GO:0006807|GO:0065007|GO:0008152|GO:0071704|GO:0140101|GO:0140098|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229","251154_at",1,6.52280866891132,6.3438949746766,6.36486547802958,5.78232408558192,5.37130059472716,5.45415374051916,6.27071926610162,6.53261501912986,6.2647393939862,5.41490975204352,5.25232041486267,5.41971825655191
"AT3G63120","CYCP1;1",NA,"NM_001340191|NM_116177|NP_001326259|NP_191871",825487,"3702.AT3G63120.1",NA,"251150_at",1,7.92532719803214,7.87362666325675,7.84019597243001,8.43975834745637,8.40043898805474,8.20405762690998,7.97585381432146,7.91976923356319,7.79082499351042,8.35430994594728,8.39250106824635,8.38236267883079
"AT3G63130","ATRANGAP1|RANGAP1","Encodes a RAN GTPase activating protein involved in nuclear import, cell plate formation and mitotic spindle formation.","NM_001203237|NM_116178|NP_001190166|NP_191872",825488,"3702.AT3G63130.2",NA,"251152_at",1,5.56092870488396,5.42707682643707,5.55677511592233,5.30672210264842,5.62500009914122,5.46320153569675,5.47264948427085,5.73721260317581,5.61163719929336,5.42627965189584,5.76232865460773,5.50301578824594
"AT3G63140","CSP41A","Encodes a protein with ribonuclease activity that is involved in plastid rRNA maturation.","NM_116179|NP_191873",825489,"3702.AT3G63140.1","GO:0006725|GO:0005996|GO:0044085|GO:0016070|GO:0006364|GO:0006396|GO:0010467|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0016052|GO:0009056|GO:0042254|GO:1901575|GO:0005975|GO:0008152|GO:0071704|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0071840|GO:0090304|GO:0044282|GO:0016072|GO:0022613|GO:0019318|GO:0044281|GO:0003676|GO:0003723|GO:1901363|GO:0016853|GO:0005488|GO:0003824|GO:0097159|GO:0005737|GO:0005829|GO:0110165|GO:0005622","251157_at",1,2.98811240537853,2.94764377340666,2.83122942507632,3.02699259876772,2.57478981264944,2.90253697529543,2.96630287831543,2.8135385114172,2.93787072396137,2.83976107864684,2.67872073950769,2.94182106597109
"AT3G63150","ATCBG|MIRO2","Encodes a calcium binding GTPases that is localized to the mitochondrion and is involved in salt stress response.","NM_116180|NP_567139",825490,"3702.AT3G63150.1","GO:0050789|GO:0071840|GO:0006996|GO:0010821|GO:0050794|GO:0033043|GO:0065007|GO:0051128|GO:0016043|GO:0007005|GO:0009987|GO:0003924|GO:0097367|GO:0000166|GO:0036094|GO:0005488|GO:0003824|GO:0016462|GO:0017076|GO:0097159|GO:0016787|GO:1901265|GO:0016818|GO:1901363|GO:0016817|GO:0043168|GO:0043167|GO:0017111|GO:0031975|GO:0098588|GO:0031966|GO:0043231|GO:0005741|GO:0032592|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0031967|GO:0043229|GO:0098805|GO:0031301|GO:0005737|GO:0031300|GO:0031224|GO:0098573|GO:0005622|GO:0031968|GO:0005740|GO:0043227|GO:0019867|GO:0031307","251158_at",1,6.58620245693878,6.56248480522683,6.597833359745,6.42960275816683,6.49494644640316,6.72585391943869,6.33257927775824,6.60049148194402,6.46978703457175,6.48762565172088,6.74347649188703,6.52980095461631
"AT3G63160","OEP6|OEP7.2",NA,"NM_116181|NP_191875",825491,"3702.AT3G63160.1","GO:0031975|GO:0098588|GO:0043231|GO:0009707|GO:0031090|GO:0110165|GO:0043226|GO:0009507|GO:0016021|GO:0016020|GO:0031967|GO:0043229|GO:0009536|GO:0098805|GO:0031301|GO:0005737|GO:0031300|GO:0031224|GO:0031968|GO:0005622|GO:0042170|GO:0043227|GO:0031969|GO:0009526|GO:0009941|GO:0019867","251155_at",1,3.44385929674978,3.23231022483329,3.09644711548977,3.54241226489622,3.64060705569957,3.35230376606813,3.33053296121422,3.45363649316036,3.25381983872796,3.60894658871954,3.14015407453787,3.29956442411503
"AT3G63170","AtFAP1|FAP1",NA,"NM_116182|NP_567140",825492,"3702.AT3G63170.1",NA,"251151_at",1,7.04813311301469,7.12719835164376,7.04253639816985,6.75749787160601,6.40829566001099,6.41755801042417,6.88716141940137,6.82401823991678,7.02724109448385,6.46197803049172,6.61115683892082,6.5030800005824
"AT3G63180","ATTKL|TKL",NA,"NM_001084865|NM_116183|NP_001078334|NP_191877",825493,"3702.AT3G63180.1","GO:0065007|GO:0050789|GO:0007623|GO:0048511|GO:0042752|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","251148_at",1,5.69679760557839,5.67288013710012,5.45408733140677,4.61267486856436,5.14378868208045,5.09394010914672,5.67645342458647,5.37132609885428,5.77146952101047,5.07276640904562,4.99681866359463,4.97989803736853
"AT3G63190","AtcpRRF|cpRRF|HFP108|RRF","The gene encodes a chloroplast ribosome recycling factor homologue. Analysis of mutants revealed its role in the chloroplast development and eary stages of embryo development.","NM_116184|NP_567141",825494,"3702.AT3G63190.1","GO:0034645|GO:0009059|GO:0043170|GO:0006518|GO:0044260|GO:1901566|GO:1901564|GO:0010467|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:0009058|GO:0009987|GO:0006412|GO:0044238|GO:0043604|GO:0043043|GO:0006807|GO:0044271|GO:0019538|GO:0044267|GO:0006414|GO:0043603|GO:0071704|GO:0008152|GO:0043021|GO:0044877|GO:0005488","251172_at",1,6.10032335485642,6.17393946025794,6.33462795028979,6.09028634746049,6.2664351939325,6.21783492308175,5.89457978497833,6.12032381133583,5.97975172906069,6.19629040567073,6.20657706251326,6.24044615948073
"AT3G63200","PLA|PLP9",NA,"NM_116185|NP_567142",825495,"3702.AT3G63200.1",NA,"251174_at",1,7.78259378547569,8.08663638331441,7.68439244957248,7.06711709479774,7.1030430632795,6.56667521113488,7.94602436735644,7.5631865700726,7.77115304798614,7.14867916468096,7.26750424115114,6.9061223138839
"AT3G63210","MARD1","encodes a novel zinc-finger protein with a  proline-rich N-terminus, identical to senescence-associated protein SAG102","NM_116186|NP_567143",825496,"3702.AT3G63210.1",NA,"251169_at",1,9.35146110714746,9.39666415956862,9.33075096141423,9.5332281728983,9.49346228726775,9.46123126336034,9.3455301759766,9.44864238758649,9.24700531149819,9.38738813113095,9.46071582692495,9.44119427462351
"AT3G63220",NA,NA,"NM_001340193|NM_116187|NM_202752|NP_001326828|NP_191881|NP_974481",825497,"3702.AT3G63220.2",NA,"251171_at",1,7.64543588582758,7.62290017944764,7.76052408167662,7.84929588196223,7.77386345100436,8.37235506146736,7.60400819628558,7.81945261273159,7.48628818849763,7.8557840635785,7.72635518544583,8.04831160513519
"AT3G63230",NA,NA,"NM_001203238|NM_116188|NP_001190167|NP_191882",825498,"3702.AT3G63230.2",NA,"251159_at",1,2.28171901093236,2.15708308630878,2.16952099270413,2.50752852746388,2.41035886658516,2.44200225425647,2.24936340501939,2.32986085383095,2.19839267884197,2.38255548903022,2.40068266728652,2.59313744816484
"AT3G63240",NA,NA,"NM_001340194|NM_116189|NP_001326750|NP_191883",825499,"3702.AT3G63240.1|3702.AT1G65580.1","GO:0006629|GO:0046839|GO:0044237|GO:0046488|GO:0006650|GO:0030258|GO:0009987|GO:0006644|GO:0006793|GO:0044238|GO:0006796|GO:0046486|GO:0016311|GO:0019637|GO:0044255|GO:0071704|GO:0008152|GO:0016787|GO:0016788|GO:0016791|GO:0003824|GO:0042578","251160_at",1,4.39699681777569,4.17974415047483,4.34552830120502,4.02348617534415,3.87335739601356,3.77379931971774,4.38613685278985,4.66394134163827,4.21463954522434,4.1794085671712,3.97306939484707,4.18334367028167
"AT3G63250","ATHMT-2|HMT-2|HMT2","Encodes a homocysteine methyltransferase (HMT). Among the three HMT coding genes in the genome, HMT2 is responsible for a significant proportion of HMT activity in the flower stalks and silique hulls. However, HMT2 does not significantly contribute to the total HMT activity in seeds.","NM_001340195|NM_116190|NM_202753|NP_001319825|NP_191884|NP_974482",825500,"3702.AT3G63250.1","GO:0016053|GO:0043436|GO:0006790|GO:0008652|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006082|GO:0046394|GO:0044238|GO:0009067|GO:0006807|GO:0006575|GO:1901605|GO:0006520|GO:0044283|GO:0019752|GO:0044281|GO:0071704|GO:0008152|GO:0008168|GO:0016740|GO:0016741|GO:0003824|GO:0008757","251175_at",1,7.63933573900177,7.62959777278157,7.59410239899337,7.65318328279873,7.51296543600792,7.54407814921663,7.72290198358593,7.56114724090891,7.65603480440377,7.62004787702776,7.61252634056054,7.61802193411736
"AT3G63260","ATMRK1","protein kinase, similar to mammal mixed-lineage kinase and Raf protein kinase","NM_116191|NM_202754|NP_191885|NP_974483",825501,"3702.AT3G63260.1","GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0071944|GO:0110165|GO:0016020|GO:0005886","251170_at",1,9.38343060581725,9.31889805523092,9.62724363116674,9.35870344527364,9.5458801689615,9.56910543010107,9.29779750593991,9.09172584761962,9.25329951078855,9.37284129851628,9.46003610967183,9.37916904433227
"AT3G63270","ALP1",NA,"NM_116192|NP_567144",825502,"3702.AT3G63270.1",NA,"251173_at",1,6.08691660113924,6.24655126245819,6.16356719058076,6.35684363033705,6.35342700537649,6.25142049027222,6.17853590800842,6.5936289542765,6.29140690593724,6.23758177955821,6.3007194418384,6.28573068691154
"AT3G63290",NA,NA,"NM_116194|NM_202755|NP_191888|NP_974484",825504,"3702.AT3G63290.1",NA,"251161_at",1,3.60866250818679,3.28888050875045,3.792253287396,3.72225675584549,3.45637207086802,3.42429593073726,3.54330200312801,4.04099216253458,3.73681039183722,3.22006182032512,3.22031905642877,3.47217960703873
"AT3G63300","FKD1","Encodes a pleckstrin homology domain- and DUF828-containing protein. Mutants have defects in leaf vascular pattering, with vascular bundles that fail to meet distally in both the cotyledons and leaves. Necessary to the formation of the closed leaf vascular pattern characteristic of dicot leaves in response to auxin. Redundant with FKD2. FKD1 may influence PIN1 localization in an auxin dependent  manner. proposed to be a key component of the auxin canalization pathway.","NM_001340199|NM_116195|NP_001319826|NP_191889",825505,"3702.AT3G63300.1","GO:0010033|GO:0007165|GO:0051716|GO:0070887|GO:0071495|GO:0071310|GO:0007275|GO:0032502|GO:0007154|GO:0009987|GO:0009888|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0048856|GO:0065007|GO:0032501|GO:0007389|GO:0023052","251162_at",1,3.61755622046288,3.72185112823584,3.48076695453711,3.39236062156868,2.79408619571094,3.55352575228219,3.57668149395468,3.27921811638866,3.4598507673524,3.25313655848708,3.16208630854773,3.20310580061021
"AT3G63310","AtLFG2|BIL4|GAAP2|LFG2","Mediates cell elongation in brassinosteroid signaling.","NM_116196|NP_191890",825506,"3702.AT3G63310.1",NA,"251163_at",1,9.40813501053558,9.53998410606265,9.65679348178647,9.54023767135576,9.85428128408866,9.82275874754712,9.33886571792934,9.62745454011731,9.56643697534786,9.79300666715817,9.82371291684739,9.62124915919458
"AT3G63340",NA,NA,"NM_001203239|NM_001340201|NM_001340202|NM_001340203|NM_001340204|NM_001340205|NM_001340206|NM_001340207|NM_001340208|NM_001340209|NM_001340210|NM_116199|NP_001190168|NP_001326265|NP_001326266|NP_001326267|NP_001326268|NP_001326269|NP_001326270|NP_001326271|NP_001326272|NP_001326273|NP_001326274|NP_567145",825509,"3702.AT3G63340.2",NA,"251165_at",1,5.64664221854236,5.74766878659398,5.74428998692348,5.6984005938168,5.52254961552329,5.81006516469776,5.74389881553355,5.99854115861624,5.73487648789603,5.71008925285553,5.60891908628152,5.44400887821441
"AT3G63340|AT3G63320",NA,NA,NA,NA,NA,NA,"251164_s_at",2,2.47272967537773,2.41509146115205,2.56517808250013,2.55590484204132,2.35721960711209,2.37004089164661,2.30212453159896,2.56586949793258,2.46836467160418,2.37711911205059,2.37999813800968,2.37999813800968
"AT3G63350","AT-HSFA7B|HSFA7B","member of Heat Stress Transcription Factor (Hsf) family","NM_116200|NP_191894",825510,"3702.AT3G63350.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","251166_at",1,2.83667125996253,2.77727169793623,2.92214509857391,3.17829566388788,3.16683420926169,2.91224788726887,2.97712552705362,2.98691217179805,2.76664295899188,2.98331083430025,2.67210041951679,3.0736532777482
"AT3G63360",NA,"Encodes a defensin-like (DEFL) family protein.","NM_116201|NP_191895",825511,"3702.AT3G63360.1",NA,"251167_at",1,2.68280351907289,2.69837746110457,2.6383371592874,3.09181933846607,2.67579761113626,2.71452653485523,2.6532258987885,2.41672277833012,2.64025091216794,2.95928663996424,2.84077075454668,3.12998863282594
"AT3G63380","ACA12",NA,"NM_116203|NP_191897",825513,"3702.AT3G63380.1","GO:0015085|GO:0015318|GO:0003824|GO:0008324|GO:0015075|GO:0005215|GO:0022804|GO:0016462|GO:0022857|GO:0046873|GO:0016787|GO:0016818|GO:0016817|GO:0017111|GO:0022890|GO:0016887|GO:0022853|GO:0031224|GO:0043231|GO:0005622|GO:0005887|GO:0043227|GO:0031226|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0016021|GO:0043229|GO:0005886","251176_at",1,4.1684856518602,3.90173316840832,4.33649318131744,3.63625574702436,3.97408893216854,4.37160086826004,3.99362042009532,3.8752610698311,4.22158406924552,3.79818792390179,3.26163576491613,3.96150451915198
"AT3G63390",NA,NA,"NM_116204|NP_567146",825514,"3702.AT3G63390.1","GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229|GO:0009536","251117_at",1,8.96766318186169,8.95790086059458,9.10435812003277,9.34328665885047,9.13963865367411,9.26889746711703,8.81462363677338,9.01676614841475,8.93058270319558,9.04426324886195,9.07453329033039,9.11193893131865
"AT3G63400",NA,NA,"NM_001203240|NM_001340212|NM_116205|NM_180409|NP_001190169|NP_001326672|NP_191899|NP_850740",825515,"3702.AT3G63400.3",NA,"251177_at",1,7.3711434603581,7.24971735224027,7.32674607586,7.42948101479509,7.3183971294329,7.62677176247484,7.18616878260525,7.1511201621934,7.3704625834648,7.37620218597722,7.46237950076364,7.43581570231729
"AT3G63410","APG1|E37|IEP37|VTE3","Encodes a MPBQ/MSBQ methyltransferase located in the chloroplast inner envelope membrane.  Mutant plants lack plastoquinone (PQ), suggesting that the APG1 protein is involved in the methylation step of PQ biosynthesis. The gene product is also involved in tocopherol (vitamin E) biosynthesis.","NM_116206|NP_191900",825516,"3702.AT3G63410.1",NA,"251118_at",1,7.77602966022839,7.76254512057109,7.69143876510804,8.19884580655014,7.81392022756995,7.96017790358386,7.86818205593445,7.90256223862211,7.80738127135101,7.85760659561181,7.97079639663885,7.98458726686916
