"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_FLT_BA1","Atha_Col-0_sl_FLT_BA2","Atha_Col-0_sl_FLT_BA3","Atha_Col-0_sl_FLT_BA4","Atha_Col-0_sl_FLT_BA5","Atha_Col-0_sl_FLT_BG1","Atha_Col-0_sl_GC_BA1","Atha_Col-0_sl_GC_BA2","Atha_Col-0_sl_GC_BA3","Atha_Col-0_sl_GC_BA4","Atha_Col-0_sl_GC_BA5","Atha_Col-0_sl_GC_BG1","Atha_Col-0_UdCC_FLT_BB2","Atha_Col-0_UdCC_FLT_BB3","Atha_Col-0_UdCC_FLT_BB4","Atha_Col-0_UdCC_FLT_BB5","Atha_Col-0_UdCC_FLT_BG2","Atha_Col-0_UdCC_FLT_BG3","Atha_Col-0_UdCC_GC_BB2","Atha_Col-0_UdCC_GC_BB3","Atha_Col-0_UdCC_GC_BB4","Atha_Col-0_UdCC_GC_BB5","Atha_Col-0_UdCC_GC_BG2","Atha_Col-0_UdCC_GC_BG3"
NA,NA,NA,NA,NA,NA,NA,"262268_at",0,3.92083990002056,2.42341278903795,1.987466035206,3.99652174376144,5.54374624310817,3.64326047367266,1.73850870535677,4.20612993142685,3.97765806048482,1.98502994409175,2.61159957123311,2.06763011835684,1.98120467595558,2.04025246644718,1.50503619896818,1.84165378139232,2.2148125163498,1.73871704706739,1.12901596371431,1.19811781742837,0.783255404237797,2.08043452953788,2.19403447528448,2.46207796554596
NA,NA,NA,NA,NA,NA,NA,"262269_at",0,0.878149107619252,0.928750583296857,1.61513356599603,0.876663264742303,1.11937142439153,1.29799933862919,0.814264072008903,1.06208630543893,1.44616654429459,0.872531550810236,0.885186560847951,0.94314637091745,0.657994427256615,0.665826283314818,0.750972911294897,0.624683382553957,0.506308715944301,0.709482815424239,0.765181538976213,0.705599884285624,0.775786651544726,0.874961057023433,0.64940208196697,0.58029509783127
NA,NA,NA,NA,NA,NA,NA,"262270_x_at",0,0.778517313568449,1.01246252498414,0.908272118411625,1.84064414671889,5.78240234990755,1.40499571792632,1.55308677735272,2.60906988747512,0.881524592931838,0.867994580565395,2.24245920304937,1.20501260078769,0.677111577160096,0.823932851825905,0.95920237092334,0.66135245178412,0.673556367853364,0.732891034025974,0.765728141291677,0.743449279764968,0.783255404237797,0.984324386051054,0.685085075809242,0.878888427701844
NA,NA,NA,NA,NA,NA,NA,"262271_x_at",0,1.02349415989242,1.16426874418225,0.908272118411624,1.17092013214735,5.20464251378326,0.881009410554876,0.956995288515965,1.76367567984119,1.00051417324554,1.65079313411434,2.46751428912529,0.987536144530845,0.899965777863535,0.855000272043538,1.00756809854259,0.948009610061846,0.818086783863929,0.764876558526523,0.767850290069213,0.874896722636951,0.747903121078806,0.97906360601113,0.955936698306644,0.833207402363006
NA,NA,NA,NA,NA,NA,NA,"265915_at",0,1.09923957640266,0.926321584821463,0.893342002827502,0.759844565575822,1.09052782587024,1.13544607961101,0.894948112115242,1.64253262066665,1.25789086285777,0.997467556020652,2.08419126836455,1.13582751451314,0.529208680148473,0.783040908836826,0.784419385724341,0.868949736943882,0.407615994026589,0.784886874312785,0.7249309501982,0.694232120275637,0.70245479285806,0.497481016726187,0.737158036531841,0.747038409498861
NA,NA,NA,NA,NA,NA,NA,"252434_s_at",0,2.50177878275942,2.34639669648328,2.16002909551091,2.13030026962039,3.33649080276778,1.58075181282363,2.39442375952799,2.29274708544683,2.25313137687154,1.93356424387367,1.89602218273305,1.92161308023053,1.56785626582581,1.38701021591283,1.7444092842788,1.49582433607116,1.41836833178084,1.35322821697845,1.72703589500579,1.85812605395243,1.76026716316575,1.45139141736136,1.54363620079592,1.64246427869428
NA,NA,NA,NA,NA,NA,NA,"263858_at",0,1.2542429879249,1.02561880428603,0.889460301280333,1.25972136222162,1.37488160869198,1.36880677757313,1.10358659013518,2.05171762554232,0.987660243029289,1.07312453310155,1.22455044885945,1.89684279481788,0.939805353296899,0.807444941280293,0.71469853909917,0.823324935988606,0.736378690459703,0.770835528062721,0.788723913136885,0.699371707684166,1.45807188663222,1.0799237549448,0.85957313343956,0.915738024740767
NA,NA,NA,NA,NA,NA,NA,"265562_at",0,0.775139318835872,1.08109064767853,0.712386414481865,0.722252967068188,0.793651242063861,1.23039390794798,0.898417898620554,0.879149862184332,0.929003754193874,0.96235401761249,1.0518570283329,0.794883035446278,0.674662227529306,0.642623365151484,0.628127511146923,0.63303802475493,0.607129033434132,0.593169892846399,0.975465687393974,0.657503090739134,0.684529431202822,0.506671386532171,0.502616221491901,0.656115419750818
NA,NA,NA,NA,NA,NA,NA,"265563_s_at",0,2.88045627273543,1.61046997389793,3.5680826381749,1.93179936227165,1.29328046342532,1.83865951571032,1.66251283716268,2.14083958884394,1.71887252299604,1.43173440964267,1.85756132282042,1.64414819578876,1.50444050421037,1.15374250017047,1.5339227673769,1.24960180639881,1.3844834480335,1.03810343621444,2.3973446663972,1.61452764764828,1.25329673886738,1.44041612888841,1.61046997389793,1.30443460796923
NA,NA,NA,NA,NA,NA,NA,"265564_s_at",0,0.9332798288952,0.779613300225981,1.51778818078437,0.741946018693862,0.684070565184597,1.16805943103388,0.657549675187812,0.967310974000358,1.19423659254763,1.25695900224081,1.22077548126687,1.46080127532908,0.998794141358561,0.808758420040155,0.860109937999278,0.8067369927544,0.562846919870725,0.732008476077887,0.673123333390792,1.03649592877054,0.805009694611155,0.67036717577877,0.95355700644602,0.851710768101863
NA,NA,NA,NA,NA,NA,NA,"265565_at",0,1.943695109639,1.62173244130481,2.74657581906817,1.95921465593255,0.769408072179951,1.96279806807521,1.26236460978116,0.951724369736996,1.76054866760308,0.907026601067759,1.5359619145227,1.66119192280035,0.771261158644183,0.670519494823799,0.957901073577063,0.837415368252027,0.736378690459703,0.919832751006009,0.831711863629368,0.85226401839235,0.918870691891691,0.823739769166771,0.819435438597078,1.06786105562289
NA,NA,NA,NA,NA,NA,NA,"265568_s_at",0,1.49937406631129,0.834194883376105,1.75849940255459,1.06560198902374,0.986479852431657,1.70314536941699,1.29594122019653,1.01732234435928,1.11520507344432,1.76104570587453,0.858155692839002,0.93377983473142,0.925177635463091,1.03814490594428,0.757501570862364,0.837415368252027,0.995506443015172,1.1069377010225,1.12894529570767,0.61383487643288,0.901895253414988,0.972902484045833,1.01448875518514,1.0965211625608
NA,NA,NA,NA,NA,NA,NA,"260105_at",0,0.642041561583325,1.36861491064369,1.00313280941562,1.07446904664869,1.4581027550918,0.715065266327882,0.773316013505766,0.800284479719958,0.77540377366876,0.5365161488225,0.868991528582126,1.03635362743812,0.812746172792912,0.738677956999674,0.560826759838397,0.650761230507907,0.684678588804108,0.861899296261177,0.838014553715119,0.707024368454049,0.801981404089563,0.676601422958532,0.678530717035935,0.635766767686136
NA,NA,NA,NA,NA,NA,NA,"256826_at",0,1.11672911672198,1.37643275767939,0.819178249699352,1.55424458020373,1.18261010920953,1.12037855654227,1.4022446303889,1.20383672907888,1.32808851752569,0.745776253049946,1.61162779034721,1.54244737996784,0.964166501015806,1.18341622737914,1.15588286270384,1.11560568750923,1.13665568539276,0.890434983703014,1.08804027743872,1.10784997222832,1.27025792745479,1.21484073546389,1.5266042446736,1.05929324690448
NA,NA,NA,NA,NA,NA,NA,"265574_at",0,1.46681612282094,0.976183587876818,0.918640009925086,0.962719973101044,0.535885857935306,0.775214451497257,0.896587079176109,0.757766057635513,0.846996170273871,1.79123413889717,1.42363364983452,1.20474363065722,0.631616025961547,0.594507859915752,0.654635012141935,0.765749910936453,0.511892916996153,0.720268171989934,0.890653241018024,0.758584529294112,0.904233852986828,0.603354442830781,0.781817514157528,0.599403014089733
NA,NA,NA,NA,NA,NA,NA,"263389_at",0,1.09570461746598,1.30596283196103,1.76362218809395,1.17279413775572,1.06964968254818,0.979593481549011,1.03662137929252,1.31893177018789,0.761769839886204,1.20832372886569,0.983807178582105,0.948440648239605,0.591342008481436,0.592337961197758,0.744794025759972,0.857599486297664,0.678281862852447,0.743904624187615,0.869609861715889,0.650320116211048,1.11587830672825,0.838422896869088,0.942552035705387,0.750715174940591
NA,NA,NA,NA,NA,NA,NA,"263390_at",0,2.54864435558303,0.920778240666797,1.73925248023696,0.89998964329748,1.25223736989471,1.20264622914394,1.39758671382395,1.49582433607116,1.02772972722885,1.01650810058085,1.29174794180869,2.27780443752763,0.87662493059664,0.802825575992426,0.880881695213372,0.753115471749326,0.813142067683658,0.828284411233859,0.924250269300574,0.844244885489488,0.946220095040915,1.23686955790679,0.749023836746327,0.847281707164489
NA,NA,NA,NA,NA,NA,NA,"252460_at",0,1.54867507503737,1.26250337806624,2.67800981657373,1.18860384162553,0.870033042927121,2.13175468114324,1.43121303449683,2.04018931163574,1.7348079530747,1.2934689186746,1.3706353452702,1.27970559955582,0.82084444589813,0.757046946393661,1.06624355245854,1.17812407462845,0.854925877959899,0.829903403090207,1.08448967419931,1.01273387590845,1.17372097345265,0.924666652916504,0.67511136994485,1.01409049037945
NA,NA,NA,NA,NA,NA,NA,"252461_at",0,2.84470997854412,1.7036452075621,2.59303251746836,2.0788631168562,1.40133304352508,1.24819778709418,2.47606994759875,2.55538931719166,1.58631738806599,1.03552151938111,1.10226705059852,1.61866427442131,1.18445945550014,0.788192392697137,0.950976381460738,0.950786309313167,0.962704757505903,0.951941934755632,1.0165018829899,1.28858122325548,1.0363404313287,0.85426532884327,0.89800279971352,0.978488183576439
NA,NA,NA,NA,NA,NA,NA,"252465_x_at",0,1.09438627836742,1.27816576202718,1.33027772769165,4.02066628104732,6.2995237441093,1.09869789604608,0.960100029368394,1.27554733246845,1.15081786782887,1.32183728442636,3.01144121925493,0.936593115133118,0.749658447316482,0.669732520680722,0.998052832728272,0.913357012582547,1.03303555175136,0.750429489417799,0.957248746335443,0.91761251086573,1.02700677083321,0.749658447316482,0.910889525063118,0.904609900034392
NA,NA,NA,NA,NA,NA,NA,"252466_x_at",0,0.777264854913809,1.51964078232384,1.06548148819579,1.50078671203504,6.78736921265237,1.68670761762007,1.7256874057731,1.84292518280976,2.74964806375718,2.1270103967115,4.502322704005,1.28340510088245,0.635854843172389,0.6955471011796,0.8768830408205,0.527197241505786,0.561920842035309,0.634740593003567,0.770413113599783,0.883875173747196,0.717217966406118,0.994802065343916,0.975595899967798,0.774423643811695
NA,NA,NA,NA,NA,NA,NA,"256476_at",0,0.776379617127865,0.858483291518769,1.27822709915877,1.21247618874609,0.79377151250904,1.09869789604608,1.55909041269229,0.943595223479002,2.09940455485056,1.22872480401403,0.99368278960054,1.28390638469702,0.75641086147988,0.742444054309261,0.730012380091627,0.539011077480813,0.68048893938143,0.847383028931811,1.17519751922362,0.846459666285858,0.961185321998848,0.874961057023433,0.836976100318081,0.64813494937039
NA,NA,NA,NA,NA,NA,NA,"256842_at",0,1.46960891120964,1.14451812977748,1.7609117947144,0.9332798288952,0.86018050244311,0.85808128054649,0.76545760698069,1.18435257168322,0.877021383917916,0.869845641382709,0.98548824834334,1.23539531650001,0.814734277842147,0.70520202474121,1.01249022008715,0.856063013280009,0.884570097527871,0.647118996671108,0.890571495047313,0.882501735026859,0.879702974459835,0.72797575870417,0.859351391166668,0.69881048001439
NA,NA,NA,NA,NA,NA,NA,"256843_at",0,0.788527186721198,0.863192299329139,1.06914332520765,0.922246808648188,0.755287268298621,1.5269806548461,0.886687297434785,1.64047414663516,1.02446909824803,1.35787393818447,0.896794166404527,1.43205737569413,0.779766749161982,0.730316317939446,0.855780204098002,0.851901374501593,0.600048103443024,0.627461116537443,1.02223471983623,0.782551147946769,0.880944902537155,0.887654074646384,0.871368768448131,0.660137062643957
NA,NA,NA,NA,NA,NA,NA,"256844_s_at",0,0.830614332626826,1.1242445728978,1.06422422350914,1.24595934619719,2.69214814027159,0.883974727013792,0.971489424697009,0.765108865510036,1.11579248347189,0.981397973162324,0.891875064706026,1.75573876491226,0.690571306329502,0.545552406199942,0.816112051386324,0.57984496323057,0.657669336833057,0.76908838607786,0.759117900065708,0.84126548875342,0.878631749067111,0.932662079729877,0.75750380925624,0.913667548483924
NA,NA,NA,NA,NA,NA,NA,"256845_x_at",0,5.11824383292855,5.29777422229256,6.32674159461083,9.29959973889378,10.2309286273813,8.3280115234216,5.00879658198282,6.24946096073155,7.6137203005859,3.48646728976532,9.00996152432631,3.87448860604838,1.04977021248533,1.33320764741904,1.3074760182417,1.80060446913679,5.28219889996712,2.59974280896152,1.71946770788031,1.53143098760549,2.23748507424717,4.97271273776682,4.06919749774569,4.52337657663882
NA,NA,NA,NA,NA,NA,NA,"256849_at",0,0.768434184562207,0.800788116005562,1.06777188771189,1.40322460242619,0.646008549808594,0.916644460677156,1.03226890889046,1.12631889427706,0.851162612335711,1.32651713232691,1.48483731540831,0.874373280897188,0.67094185225962,0.913092414094055,0.916644460677156,0.700831363192991,0.761999866788281,0.733346074507071,1.24236674952596,1.09208314042539,1.10067113013904,0.926850098604893,0.746428342590637,0.91361803550814
NA,NA,NA,NA,NA,NA,NA,"245918_at",0,1.0457469337225,1.37292226517627,1.6309126581432,0.972874442806793,0.854317272274713,1.43414465300844,1.25284357536695,1.46212200924397,1.76316686522805,1.29957166345565,0.847368329728373,1.85380275945044,0.934880833460776,1.03814490594428,0.79696945941261,0.838518402359547,1.0203726455192,0.874563038491714,1.12374245764698,0.941053222612326,0.90991038034743,1.10254013161701,1.03649592877054,1.17478377009392
NA,NA,NA,NA,NA,NA,NA,"246649_at",0,2.17520467008001,0.78311528519263,1.18285862309534,0.988764274073355,1.48324485273091,1.47095754489952,1.09210582447068,1.70588779265041,1.57613698925337,1.19197287295671,1.31711735938543,1.35988137234361,1.06171899390009,0.676699725011886,0.721294802721507,0.79391264375446,0.613146181663233,0.730146672707461,0.869010215776929,0.797249048813133,0.818760291859236,0.696528286941224,0.911331776268667,0.673386791554558
NA,NA,NA,NA,NA,NA,NA,"265602_at",0,1.04216741126965,1.28772620730875,2.85250511097901,1.01102040587362,0.81662839003219,1.35347200962319,2.08548205072345,1.27252464620943,1.05072276949424,1.24400897899258,1.47940735387063,1.20708680665939,0.819126267469799,0.87412558016174,0.608063867028289,0.837415368252027,0.381711527015827,0.650532116653271,0.853694093099373,0.722905823118993,0.618895542365961,0.776709974632357,0.666214416875644,0.553047764535544
NA,NA,NA,NA,NA,NA,NA,"265603_at",0,1.38567041849897,1.06957910125898,1.55300611181947,0.955748884068632,1.84531716178468,0.833132723132954,0.512153499320914,1.0934735435127,1.95741841071326,0.74823982751976,1.82407915977276,0.477637901377361,0.932803214864791,0.960090605876046,1.17031156154155,1.1505757231588,1.09939725305594,0.941996321584952,0.98927254516524,1.20045609704319,1.54100375514964,1.5509619943516,2.00355570840233,1.3556274963789
NA,NA,NA,NA,NA,NA,NA,"265604_s_at",0,1.55624925094063,1.60072746857006,1.26304031078647,1.01206186686362,2.37499687171181,2.0976236309693,1.77028014419075,1.93317460908914,1.27145222409126,1.08744447494347,1.72572937454109,1.02249230383093,1.11848303866387,1.16188411706274,1.07830588743096,1.23829934206005,1.17283750984106,1.01697008893948,1.23568171714862,1.03649592877054,1.19474399983491,1.12373774636937,1.59200306343368,1.05890323149945
NA,NA,NA,NA,NA,NA,NA,"254671_at",0,1.52179773567793,0.780317799836327,1.04497444093839,1.55977184655303,0.764354221534236,1.13825745924523,1.09875814414425,1.10604049402928,1.20605340533118,1.16541261664428,1.13007595411048,1.36221023411606,0.952120011004116,0.832682984963211,0.947316605566586,0.75750380925624,0.869837824147643,0.802292194130568,0.996323763930914,1.03649592877054,0.865900321360993,1.06518193716364,1.07406566468119,0.964765452023979
NA,NA,NA,NA,NA,NA,NA,"254672_at",0,3.0433020898286,1.98164889605198,1.88573948832027,1.7707150960488,0.952770801701542,1.35313005990513,2.28416548348689,1.84855226459898,2.08646049710351,1.49419719404085,1.71122773787549,2.40457501255167,0.860105245726301,0.960090605876046,1.43274859099322,1.07473017941954,0.770954937590599,0.895683796340092,1.42461784605005,1.42949292670887,1.63497344258298,1.05558754814216,0.82916127423159,0.897753055241718
NA,NA,NA,NA,NA,NA,NA,"263055_at",0,1.11879286150443,1.07492354067827,0.783255404237797,1.06592976051328,0.879955134189788,1.21228857650559,0.883426668453971,1.02335894995709,1.4368174970179,1.16532142482422,1.13244008596921,1.01064838195171,0.711057429923305,0.808758420040155,0.94862604791604,0.63055270948917,0.683194994844761,0.769435396279251,0.748178543726426,0.966026446904168,0.653621795227201,0.629594535447614,0.699830731198986,0.661294278059606
NA,NA,NA,NA,NA,NA,NA,"265973_at",0,1.14916027225776,1.11052063302359,1.38278600498259,0.991975451906585,0.867365441057423,1.09869789604608,0.969122030607407,0.644473879384479,0.88602162833301,1.05977412200864,1.15058300136787,0.932473642180236,1.18760336583195,1.16785809832285,1.02024452138372,1.01011033774546,1.00975539600681,1.05522491383032,1.24005169718055,1.00198211118908,0.913358187995598,1.05089522489383,1.35996353529503,0.88561296404328
NA,NA,NA,NA,NA,NA,NA,"255771_at",0,1.39991588493472,1.12302506614752,1.82515367253465,1.06328095185875,1.19508835850077,1.585251256679,1.30131061501813,1.49571243673276,1.06598110735495,1.33244832229025,1.42583860886263,1.65248009928842,0.91972085166761,1.03814490594428,1.15213864831526,1.11560568750923,0.865959280256509,0.862247230001689,0.788612013798485,0.963528582369828,1.29562825301396,0.847747489421473,1.03638402943214,1.10877455924432
NA,NA,NA,NA,NA,NA,NA,"265612_at",0,1.70354839100081,2.5011403213561,1.27323702688242,1.11259520572638,0.839991761831874,1.27297195578242,1.89454404583242,1.17918354937868,1.82616800313481,0.94909276072916,1.50790248833413,1.80571212148228,1.04977021248533,0.879473907208557,0.888827003627037,0.776506272719474,0.860973093597325,0.919599025845658,1.25380764970904,0.929303617752383,0.973986938836097,1.03814490594428,1.33645891719639,1.02482391715086
NA,NA,NA,NA,NA,NA,NA,"265978_at",0,1.76654172302938,0.92549548111768,1.1723645982289,0.982188444262266,2.327585422258,1.15691841124679,0.948950623365089,1.73705443006504,2.44519355466825,1.3135433214939,0.963800190610296,1.601902713206,1.01259410777422,0.675268143742942,0.696144005504952,1.08780599231627,1.18146876226084,1.12184301878351,1.02555326033378,0.965932699996761,1.09821299563157,0.793411957472543,0.940852138820416,0.888306455513793
NA,NA,NA,NA,NA,NA,NA,"263792_at",0,1.44191442547878,2.51675470443719,1.65113924275705,1.58277641423299,1.65755339200095,1.92645075497317,1.17112809893934,2.11398120166148,1.21896463015549,1.45773514717135,1.23836446070094,2.76443588380491,1.00543568832738,0.94956425084358,1.15863078939569,1.07524158485763,0.779608681106807,1.10663732889529,1.5665223530043,0.939786354287335,1.33026309152129,1.06054923310006,1.19201323176988,1.03865492047566
NA,NA,NA,NA,NA,NA,NA,"267437_at",0,1.41820686239904,1.1876869881968,1.67612024026249,1.12145649313164,1.31864112901507,1.46106636650859,1.07093106333354,1.42947948475148,1.86616883363017,1.34896237882276,1.39414639365915,2.81697037281957,0.739716754772557,0.998565857385293,1.03600382777204,0.966476813886467,0.665448414735385,0.72785878324698,1.23761517496844,0.845812631699428,0.965259213229479,0.659584448093314,0.845505900736244,0.913357012582547
NA,NA,NA,NA,NA,NA,NA,"250311_at",0,0.81803677131025,0.901553249304851,1.14849419883341,1.4368174970179,0.818485913725793,1.1817106066837,0.829443974585191,1.47889609845484,0.972913776170168,0.925797063024749,0.818935670246127,1.01736384206616,0.992521591842572,0.833347637842908,1.11761240672642,1.39042960300879,1.23245284605321,0.975700293659992,1.31602555260973,1.0850986383386,0.976634807876708,0.869788456497921,1.07612271427581,0.832805616752386
NA,NA,NA,NA,NA,NA,NA,"252621_at",0,1.53793256090111,1.02643594286134,1.1770201241591,1.3270445488165,5.22350479626758,1.01344198963076,0.819356265599936,1.25912050901738,1.50804770966653,1.45600354842127,1.72883658500676,1.01014711530563,0.865136611021322,0.741349338186459,0.772162598193737,0.782097453815796,0.895964890981786,0.956487497208712,1.07573813323448,0.941054762910997,1.05710961710805,1.04496472846706,1.15126852917754,1.02793376041729
NA,NA,NA,NA,NA,NA,NA,"263554_at",0,1.09570461746598,2.12078228654879,1.1349328250927,1.05811222165039,1.03946189551515,1.47796245266033,2.00562586768459,1.07791589414079,1.32113346347528,1.05902163523354,1.15058300136788,1.10585895826237,0.987113963037086,1.01348232095712,1.05802453603521,0.616179312992606,1.08273758624651,0.969856010343491,1.1336061974533,0.805233043604918,0.948801113479181,0.750633924031158,1.07605764025214,0.972378382015753
NA,NA,NA,NA,NA,NA,NA,"263071_at",0,0.783613837147623,1.02521260165931,0.868941104492793,0.859968089420022,0.552319364261102,1.0153031097101,1.26212489713536,1.03552799624311,0.957268289862865,1.30781005956354,1.15058300136788,0.731496762574619,0.846289697240816,0.730943002392935,0.63673601412493,0.827009032458504,0.748660491237992,0.634870702361244,0.908716548474529,0.735482808130583,0.710828315130073,0.695287215594893,0.744982125913704,0.823054337567726
NA,NA,NA,NA,NA,NA,NA,"262466_at",0,1.73847804136223,1.54058820404969,1.4734539211728,1.39087097528246,1.31161048819002,2.45619735566225,1.47538715220564,1.25298889284674,1.31030178481134,1.91890235790652,1.35789494465934,1.68643879181608,0.759345425941692,0.859929925105626,1.03741643745867,0.982010885811429,0.788723913136884,0.790235020094157,1.57082084255706,1.1770321684059,1.37043794123993,1.04998956417496,0.846831094835547,0.914917512975557
NA,NA,NA,NA,NA,NA,NA,"263803_at",0,1.3141978848839,1.64430509994867,1.48669081604696,1.06339285119715,1.42776040755275,1.28997669818135,1.50759531506154,1.44751045991443,1.77044261317296,1.45130484700064,2.02789139405445,1.9620866302655,0.89219279770099,0.741349338186458,1.05193939147813,0.876610259719888,0.846260086310986,0.873534897632935,1.02944571777788,1.03795897904718,0.950491171670473,0.883703518894369,0.861212278173613,0.757806654849363
NA,NA,NA,NA,NA,NA,NA,"255058_s_at",0,1.13923825187934,1.15036313457924,1.15589140977326,1.7256913801443,1.00392352844069,0.938458151175312,0.838328496638323,1.09143956780761,1.27657775214713,2.28838426459599,0.87587226878094,1.14104283053174,0.674662227529306,0.666384720834487,0.795170320695269,0.793401845496295,0.692306899812892,0.61313628098034,0.851485733745383,1.04394092030323,1.01348122858188,1.00055860743,0.989469611360426,1.05468633185898
NA,NA,NA,NA,NA,NA,NA,"254696_at",0,1.58557802129526,0.85638924951953,1.07970061032294,0.71144768529542,0.710609521123263,2.22235608383509,0.90587178501437,0.670574918151992,1.13322870242049,1.50756643327435,1.26703068343862,2.29202355965478,0.719601036006896,0.755202394342852,0.658614251901659,0.537369709069224,0.497673794869009,0.492442973275474,0.802576969293278,0.760108266051251,0.739956505689029,0.516962029029662,0.715084255908621,0.582743775976817
NA,NA,NA,NA,NA,NA,NA,"255791_at",0,1.46923548248961,1.82131204185012,2.67724490181653,2.0979967050188,1.35835878787354,2.22238693222359,1.9136345951295,1.78026225804065,1.03299132185546,1.39867199429694,1.5891090382354,0.970031005705953,2.48609296438311,1.85112294923877,1.52334953671952,2.2603395919664,2.39807322091094,2.05339122082977,2.0286162127333,1.75324415526731,1.8601033106892,1.91864090498957,2.37563326969547,1.55380294734459
NA,NA,NA,NA,NA,NA,NA,"265639_at",0,1.24948349741758,1.77184974181941,1.2841150233976,1.40710589199625,2.81356727730654,0.919153834189433,1.59798394276384,0.841461888038012,0.833745883201865,0.679544485446932,0.673556367853364,0.923243873165624,0.777079673486958,0.766336843521975,0.710811149360524,0.679203004947849,0.716501109500746,0.544602824742431,0.761737240557037,0.736361317285762,0.613075551011961,0.847974384443586,0.5716656872171,0.779613300225981
NA,NA,NA,NA,NA,NA,NA,"256893_x_at",0,1.01581566814359,1.40312193795069,1.31272118653989,2.18568558758436,1.55065325120681,1.79126637439707,1.93047435068281,1.05050423157086,1.2557342810846,0.858155765744885,1.93102302279656,1.38294462414632,0.919273239835487,0.669732520680722,0.783515389330365,0.52603475937986,0.676737124346348,0.258558611199626,0.852638162030514,0.691076639921499,0.832252211414957,0.661281063718984,1.13908133220738,0.750395462525072
NA,NA,NA,NA,NA,NA,NA,"263817_at",0,0.729248715980838,0.750344743653793,1.29674376084783,1.91918114726421,2.46490388543892,1.02049326864554,1.24135963704641,1.48993729692135,1.13034243656211,1.06496672694575,1.40773683146454,1.69285526862457,0.794020172941146,0.802871380890345,0.920509222394036,0.655148280782687,0.841319150016988,0.828485865813184,0.991119751160791,0.96123872875695,0.912827329465884,0.869074017873623,0.85226027529663,0.900994793332763
NA,NA,NA,NA,NA,NA,NA,"249609_at",0,1.20678103664372,0.894502446202836,1.51696428348181,1.23306877621536,1.07427008774932,1.93546017860628,0.991234790160525,0.963581908133127,1.5432032076953,1.15303405192113,1.170569686022,3.12313861349305,0.629986037827168,0.644804520834299,0.847177790873772,0.729397929506172,0.634615020670278,0.769059444471119,0.80871059779101,0.685769767689763,0.980079803234266,0.676393835734772,1.00356214721246,0.51507657872518
NA,NA,NA,NA,NA,NA,NA,"266739_at",0,1.0203726455192,1.12302506614752,1.09527332746313,1.23306877621536,1.03083522041861,1.35313005990513,1.03662137929252,1.28623578223376,1.62035080826094,1.33887502056584,1.91479617172351,1.06273156282434,0.953958050407121,0.742416496501256,0.550261824613254,0.748435565014467,0.6954262282392,0.951941934755632,0.962533783094045,0.939786354287335,0.942703435513109,0.951764171175549,1.11329904292265,0.923854334101605
NA,NA,NA,NA,NA,NA,NA,"256901_at",0,1.3141978848839,1.44021972142383,1.00373747137164,0.802457086963493,1.03083522041861,1.22891001033271,1.03662137929252,0.903773395786638,1.02772972722885,1.21783774726515,1.22464606794783,2.30157297839077,0.690244562252454,0.871561452473093,0.875218987210653,0.809415119234483,0.609992319150731,0.674814939029066,0.914398434219367,0.723216799476881,1.03581615391786,0.776709974632357,0.739797395003618,0.83451285223025
NA,NA,NA,NA,NA,NA,NA,"249249_at",0,0.972768357597407,0.986353633920413,1.53756096788539,0.796608396668089,0.98872683898122,0.845797999285949,1.1046882048193,0.982768182366081,0.979367411686166,0.985361146750487,1.14688814995414,1.18746255819753,0.967223160356045,1.09231545995612,0.821974812617126,0.939012728845257,0.911320798891792,1.09006135632503,1.01081593884021,1.12291313750891,0.930384799797874,1.03804202839546,0.940852138820416,1.15359242500873
NA,NA,NA,NA,NA,NA,NA,"260183_at",0,1.06460512609059,1.03194676888957,1.47824711302975,2.71373195687874,4.27537141314536,1.25828017400127,1.03119371224194,1.5096092604961,1.98323660541257,0.946913180112755,2.08419126836455,1.23098540362868,0.908128485055382,0.790544925927546,0.849665141880082,0.939122891914368,0.771812803962673,0.808758420040155,1.00901676044307,0.781654678699851,0.978772111092026,0.676407650886315,0.727627499513958,0.561527077386431
NA,NA,NA,NA,NA,NA,NA,"260184_s_at",0,1.0300088543958,1.55696963283543,1.35976933628707,0.984822648106003,0.799329166922266,0.821251178724826,1.50759531506154,0.883406948306548,1.10023786274464,2.71889570969942,0.847739995706207,0.940661276292775,0.545099196467818,0.715492204547217,0.667834492918473,0.629495930116765,0.673556367853364,0.52150257629929,0.780538536427623,0.582404366517603,0.576760874418398,0.644533780337933,0.736574394656328,0.551579738555494
NA,NA,NA,NA,NA,NA,NA,"265652_x_at",0,1.00424881062777,1.20041864348454,0.871562038110453,1.02817690694102,3.5141917972273,0.798361416992502,0.964404904402958,1.9570059876028,0.872447431504645,1.94679495812917,0.919832751006009,1.03715278874694,0.690105320078878,0.819519519713979,0.513989406237696,0.913357012582547,0.742220408565741,0.801149483609891,0.775660922688802,0.844244885489488,0.84883024506922,0.883071999355322,0.825750357600182,0.735723901425329
