"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_WS-0_Whole-Plant_FLT_Rep1","Atha_WS-0_Whole-Plant_FLT_Rep2","Atha_WS-0_Whole-Plant_FLT_Rep3","Atha_WS-0_Whole-Plant_GC_Rep1","Atha_WS-0_Whole-Plant_GC_Rep2","Atha_WS-0_Whole-Plant_GC_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep1","Atha_WS-0_Col-0_Shoot_FLT_Rep2","Atha_WS-0_Col-0_Shoot_FLT_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep4","Atha_WS-0_Col-0_Shoot_FLT_Rep5","Atha_WS-0_Col-0_Shoot_GC_Rep1","Atha_WS-0_Col-0_Shoot_GC_Rep2","Atha_WS-0_Col-0_Shoot_GC_Rep3","Atha_WS-0_Col-0_Shoot_GC_Rep4","Atha_WS-0_Col-0_Shoot_GC_Rep5","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep1","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep2","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep3","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep4","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep5","Atha_WS-0_Col-0_Hypocotyl_GC_Rep1","Atha_WS-0_Col-0_Hypocotyl_GC_Rep2","Atha_WS-0_Col-0_Hypocotyl_GC_Rep3","Atha_WS-0_Col-0_Hypocotyl_GC_Rep4","Atha_WS-0_Col-0_Hypocotyl_GC_Rep5","Atha_WS-0_Col-0_Root_FLT_Rep1","Atha_WS-0_Col-0_Root_FLT_Rep2","Atha_WS-0_Col-0_Root_FLT_Rep3","Atha_WS-0_Col-0_Root_FLT_Rep4","Atha_WS-0_Col-0_Root_FLT_Rep5","Atha_WS-0_Col-0_Root_GC_Rep1","Atha_WS-0_Col-0_Root_GC_Rep2","Atha_WS-0_Col-0_Root_GC_Rep3","Atha_WS-0_Col-0_Root_GC_Rep4","Atha_WS-0_Col-0_Root_GC_Rep5"
"AT4G17695","KAN3",NA,"NM_117878|NP_567535",827490,"3702.AT4G17695.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","245302_at",1,3.0098127056863,3.09391158458782,3.38027864412802,3.07026632936964,3.67437723460861,3.2924604835824,4.69692349163236,4.29614125718315,4.84536076096806,4.49486773090039,4.80120157469705,4.69323647977666,4.44295621312335,4.75903664811275,4.73731533471654,4.36206331700498,6.04558129006223,6.37339448306969,6.22525983266579,6.45837758567399,6.25731015277816,5.76389720495766,6.31813548967289,6.3925571451921,6.1290734011557,5.52520573271914,4.82608675263121,4.5667933687661,5.00421532822807,4.04527108638906,4.78750617174027,5.16529645840259,4.52227355689939,4.76792184019465,4.42604910964813,4.61106953811164
"AT4G17710","HDG4","Encodes a homeobox-leucine zipper family protein belonging to the HD-ZIP IV family.","NM_117880|NP_193506",827492,"3702.AT4G17710.1",NA,"245378_at",1,2.47585792376781,2.35682183078201,2.28777180930571,2.24432909304628,1.97886188231975,2.59805032745489,2.40181108925776,2.87963870948441,2.88946379908392,2.59177875784676,2.36663648187735,2.9270574258103,2.84207724102094,2.53169272492885,2.79203361310662,2.62931194243606,2.34818410659927,2.35932716261115,2.55313676599193,2.68410871210953,2.62549686583905,2.53643485516098,2.50146217781671,2.6660721794772,2.9228556402028,2.24184294856982,2.63954524527959,2.54959218689924,2.6989861645693,2.56102352469401,2.65557972005557,2.48418514170704,2.25960052624071,2.71019796724388,2.40308061452668,2.71502096009969
"AT4G17720","BPL1|IRP3",NA,"NM_117881|NP_567536",827493,"3702.AT4G17720.1",NA,"245365_at",1,7.07841223290095,6.50248434601656,6.45710037518863,7.04362622857597,6.59045195210439,7.15366776159968,6.59811035087865,6.10241425732398,6.32566855485966,6.55409474749349,6.26861637395458,6.06562473088132,6.58712277235941,6.67083274865692,6.7042473182204,6.34112812624608,6.41659362946613,6.68518702616793,6.6831894552436,6.52588753762599,6.50442623027106,6.7353834385596,6.66940683556175,6.73644027992167,6.79916126129539,6.89139659864859,5.66294430401417,6.58625394024372,6.28385461394937,6.09006510088711,6.35850793914345,6.1916323203041,6.19539538506385,6.43008146554849,5.85899877835015,6.04244713465294
"AT4G17730","ATSYP23|SYP23","member of SYP2 Gene Family","NM_001084934|NM_117882|NP_001078403|NP_567537",827494,"3702.AT4G17730.2","GO:0006906|GO:0051641|GO:0051640|GO:0033036|GO:0061024|GO:0034613|GO:0090174|GO:0006810|GO:0071705|GO:0016192|GO:0016043|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071840|GO:0071702|GO:0070727|GO:0061025|GO:0051234|GO:0006996|GO:0015031|GO:0006886|GO:0051649|GO:0016050|GO:0046907|GO:0048284|GO:0060090|GO:0005515|GO:0005488|GO:0000149|GO:0030674|GO:0098796|GO:0043231|GO:0031201|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0005737|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","245278_at",1,6.10631450901546,5.20170805800666,5.79383568524219,5.71057923279632,5.6432357637908,5.82612200126298,6.85294019891149,6.63371894334352,6.72758700465793,7.02744377464988,6.79802675234295,6.57729839715366,6.47044133428707,6.80617566538248,6.53284070368287,6.62859472095752,7.17087671614869,6.62236456195543,6.50062963241709,6.60051683971274,6.59965999395705,7.06274056203202,6.58474535228469,6.87442531541486,6.97409899363919,7.04384314670087,7.4571258915656,6.96111858492547,6.86996038841221,6.9426118524617,6.81449999281378,7.07859413859773,6.77522743451611,7.1114443761375,6.93855111360367,7.2302007923297
"AT4G17740",NA,NA,"NM_117883|NM_179070|NP_193509|NP_849401",827495,"3702.AT4G17740.1","GO:0016787|GO:0008233|GO:0140096|GO:0004175|GO:0003824","245263_at",1,7.93105065583786,7.61057439225746,7.22697795496407,7.78031544318214,7.74548716390917,7.27392517929989,7.1996903326116,7.13758749919258,7.31909106254059,7.18509430495284,7.15157897002195,7.32965804968838,7.14452938989206,6.98094455579357,7.16726078691098,7.21056773700274,5.29644610820662,5.47542821595641,5.45291143258148,5.41955874253076,5.68824489154673,5.3932287329207,5.48110111331666,5.30641179617672,5.72050110541709,4.89652327268856,5.46152797245098,5.24944641003639,5.00020820297193,5.06431405751994,5.29787989867117,5.11203186064565,5.03198131480671,4.77165107342529,5.32840820518109,5.34168476505722
"AT4G17750","ATHSF1|ATHSFA1A|HSF1|HSFA1A","native protein is a trimer, interacts with HSP70, also with TBP, DNA interaction is modulated by phosphorylation  and is heat-shock inducible","NM_117884|NP_193510",827496,"3702.AT4G17750.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","245379_at",1,4.01109872639682,4.19718375880945,4.22073382539299,4.33996495873076,4.16488400259924,4.22547040131058,3.4479552318514,3.31475888195641,3.18561939029927,3.09755842417577,3.52665643660739,3.43029825871672,3.17203413679089,2.84349913681432,3.35305087604902,3.38933896398289,3.58546659503113,3.34125153303102,3.40107343304007,3.61832800812944,3.61935675452589,3.25608735831072,3.7712507018845,3.74173401743694,3.86851589745931,3.21747274266992,3.40369123094769,3.22633857367352,3.39119118467987,3.21697937344667,3.30531644536933,3.56591444691937,3.60901076134035,3.49319051781847,3.74391047341838,3.57142936003615
"AT4G17760",NA,NA,"NM_001341240|NM_117885|NP_001319977|NP_193511",827497,"3702.AT4G17760.1","GO:0006281|GO:0006725|GO:0048519|GO:0031570|GO:0044260|GO:0006139|GO:0050789|GO:0000075|GO:1901360|GO:0006807|GO:0000077|GO:0048523|GO:0071704|GO:0008152|GO:0046483|GO:0051716|GO:0045786|GO:0043170|GO:0044237|GO:0034641|GO:0006974|GO:0009987|GO:0044238|GO:0050896|GO:0090304|GO:0006950|GO:0050794|GO:0065007|GO:0051726|GO:0007049|GO:0033554|GO:0006259|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000793|GO:0070013|GO:0000794|GO:0110165|GO:0043226|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0032991|GO:0005622|GO:0005694|GO:0043227|GO:0031981","245380_at",1,3.26717131096754,3.40913024932206,3.65805411792605,3.08893159240859,2.80667955098777,3.63599181016609,3.27730097222921,3.12377851829945,3.73357381461305,3.0872345704852,3.25510853412479,3.93148389019672,3.10793047226663,3.58822114813526,3.66101015016546,3.44195401753073,4.05923800875837,4.15217281294662,3.95022731478278,4.39340143224096,4.12997449496252,4.35530214029903,4.03846610046804,3.84798376182788,4.50141309200321,3.8822806563592,3.98471981813334,4.12074562547004,4.19662953022513,3.66882912458638,4.20953750433668,4.20231969869293,4.2843670469164,4.49627495836989,3.81003021230847,4.05991034560424
"AT4G17770","ATTPS5|TPS5","Encodes an enzyme putatively involved in trehalose biosynthesis. The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain. Phosphorylated TPS5 extracted from Arabidopsis cells binds directly to 14-3-3 isoforms.","NM_001341241|NM_117886|NP_001329809|NP_567538",827498,"3702.AT4G17770.1","GO:0016051|GO:0051716|GO:0034637|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0044238|GO:0050896|GO:0006950|GO:0009312|GO:0044262|GO:0033554|GO:0005975|GO:0071704|GO:0008152|GO:0005737|GO:0005829|GO:0110165|GO:0005622","245348_at",1,8.05937375307569,7.23978840258048,8.00973834921997,7.55207836411254,7.69026424726876,7.38948207245942,7.02763169110711,6.86443750759569,7.4731053382977,6.96433927726641,7.60047695466294,7.74389132329311,7.59059640136002,7.16406642569113,7.68077872002377,7.45784711240612,7.6261664763884,7.70792715941671,7.76289839824809,7.32405522293328,8.0776823470734,7.70130555051803,7.90184665783402,7.76785918239934,7.80940936593551,7.50460087297871,7.26299241008687,7.22955651250674,7.11426378470161,7.09728562403044,7.05793008191533,7.20840411761758,6.71900658414124,7.34645094497676,6.89294319869978,7.34330167386941
"AT4G17785","MYB39|SUB","Encodes a putative transcription factor (MYB39).","NM_001341242|NM_117888|NP_001329227|NP_567540",827500,"3702.AT4G17785.1",NA,"245381_at",1,2.04923829620023,2.35719147893731,2.56762613198616,2.21686172657103,2.55659905110925,2.13782254403206,1.80002097490574,1.82750416928856,1.86982236338427,1.87043708458636,1.78056614614185,2.27538173495387,1.88494665322939,1.67811900203358,1.68860898972358,1.94927998554905,1.68086068499352,1.82526903371139,1.81960256138852,2.07614309883483,1.78247673019594,1.83665344015059,1.79645331790279,1.74806651999529,1.67236464365361,1.84708135199749,2.82262544720842,2.90171090821683,3.09122769768047,3.9673458558024,3.4935765613842,1.95233439514484,3.68197591971882,2.54545178371281,3.78501656645847,2.44774564239234
"AT4G17790",NA,NA,"NM_117889|NP_567541",827501,"3702.AT4G17790.1",NA,"245361_at",1,4.24259886503611,3.66222454496806,4.15053930804107,4.0970454508033,4.07139640824479,4.11644531046434,6.13423350525764,6.52239907728695,6.4707696036851,6.61702337719184,6.08369839116233,6.57084923184358,6.00496666227296,6.65846229841855,6.14518139020791,6.64509631338948,6.68662749567703,6.93590616556253,6.50061300720342,6.81687605903682,6.77324673575783,6.58459727632458,6.67051890297176,6.72130875153847,6.85560552548301,6.75192846017674,7.56048535865336,7.6832348154332,7.58123092222047,7.86764006864559,7.9263913345388,7.57978323356808,7.680496800162,7.62477413495726,7.96906070902017,8.35038348249688
"AT4G17800","AHL23",NA,"NM_117890|NP_193515",827502,"3702.AT4G17800.1","GO:1990837|GO:0043565|GO:0140110|GO:0003676|GO:0003700|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","245382_at",1,3.53644047582133,4.45822699855755,3.34306660197519,3.34999167240045,4.60375597664847,4.70373066014085,2.24770788213419,2.2871198883012,2.04331145519024,2.49954798033198,2.01361889268101,2.46492698193453,2.06184210003478,2.05416934504701,2.1028027631191,2.00537573715957,2.55951655884737,3.10985486002093,2.4719606399237,3.18262989701357,2.63032422032,3.1477324505492,2.89100138420414,2.59649748995799,3.39454295093119,2.83380866921946,6.37178977915883,6.86589533035329,5.99916910260779,6.48877570304486,5.87837863364717,6.26850044682591,6.68398424214046,6.02305205161366,6.65860798413899,6.44159865926947
"AT4G17810","EMB3022|ZP1",NA,"NM_001341243|NM_117891|NP_001328418|NP_193516",827503,"3702.AT4G17810.1",NA,"245383_at",1,2.74049738769336,2.76645468266768,2.63752476251239,2.67859549485172,2.22100019627002,2.90934356121651,3.4518060923845,4.3728496740214,3.55054640470032,3.22584843712682,3.09179941513773,4.0801473728909,3.9129984358268,3.8224098341341,3.90889266355453,3.80851097036948,2.01726560373348,2.3876536629618,2.25925878518598,2.00881020245261,1.94393026364217,1.92437178154639,2.33857742648648,2.16652579705591,2.13172959197391,1.9859196933195,2.19740035024154,2.15094022344613,2.17971681417363,2.53305541693396,2.26025441616247,1.90873434694892,2.24612329908267,2.14576055414994,2.24570401402605,2.49760558625401
"AT4G17830","AtNAOD",NA,"NM_001203829|NM_117892|NP_001190758|NP_193517",827506,"3702.AT4G17830.2",NA,"254690_at",1,5.24781045904961,5.93433542753435,4.69341016803495,5.64924848126972,5.30580405496774,5.67675631295132,6.50077373886859,6.65992156040359,6.63147781955308,6.72523563838485,6.39056533607678,6.7079273026574,6.93627704168958,6.91386903432067,6.71799752150849,6.82230277235856,6.90509833339383,6.7981972681742,6.74788544342076,6.67824346303406,6.88715123381712,6.6462062477877,6.98466082922545,6.90932477934584,6.90367878088065,6.9312669694168,6.69297422745161,6.66098367973036,6.19065506120991,6.72732103192843,6.51379042699148,6.6767199688723,6.93173000777097,6.83079249469366,6.78676470287578,6.78229259953952
"AT4G17840","BCM4",NA,"NM_117893|NP_567542",827507,"3702.AT4G17840.1",NA,"254691_at",1,4.58435725717769,4.26761070156593,4.29057876208779,5.27193234741508,5.18315599889565,4.59001369859745,5.48016877008314,6.12654558587546,5.88336009444078,5.84816491898338,5.80645410966836,5.73484820810411,5.94088340612721,5.68696763143758,5.61671448274537,5.31749375503519,5.11241881105687,4.84360631269858,5.01385177488476,4.96058063534643,5.09479697177686,5.24985276206808,5.09387604562785,4.81583631886443,5.03058243861317,5.00163529342041,4.86677920386662,4.75568823477138,4.22114173849791,5.09440107304953,4.20066792761845,4.74741996527445,5.0639948723684,4.37912637501519,4.87807304238997,4.55302609032929
"AT4G17860",NA,NA,"NM_117895|NP_193520",827509,"3702.AT4G17860.1",NA,"254692_at",1,2.15076304660445,1.74089850128001,2.47015083304,1.97372117891577,2.11354157031071,1.68447206986892,1.83565167286385,2.22008284564969,2.46679440819024,2.08681989461027,1.95320390181917,2.38613707540138,2.14215874926902,2.30227196077425,2.29738680254705,2.40403894589942,2.16434693503101,2.1640708477869,2.01888499600792,2.37635355232845,2.50203429046447,2.46436673659232,2.13952890239607,2.13069370038411,2.31338165222321,2.24506698119875,2.13813540733947,2.12284857769183,1.90547391483652,2.16340844196747,1.96364819592122,1.87328743175534,1.9540815341881,1.75033826197705,2.27951427661738,2.22045834612934
"AT4G17870","PYR1|RCAR11","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.","NM_117896|NP_193521",827510,"3702.AT4G17870.1","GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0043412|GO:0051171|GO:0044260|GO:0033993|GO:0036211|GO:0035303|GO:0050790|GO:0006793|GO:0071396|GO:0009755|GO:0006796|GO:0050789|GO:0051174|GO:1901701|GO:0009719|GO:0032870|GO:0006807|GO:0065009|GO:0051336|GO:0044267|GO:0019538|GO:0023052|GO:0043666|GO:0071704|GO:0008152|GO:0010033|GO:0051716|GO:0071495|GO:1901700|GO:0070887|GO:0071310|GO:0043170|GO:0010921|GO:1901564|GO:0006470|GO:0044237|GO:0007154|GO:0009987|GO:0044238|GO:0006464|GO:0080090|GO:0009737|GO:0050896|GO:0032268|GO:0009725|GO:0035304|GO:0042221|GO:0060255|GO:0050794|GO:0016311|GO:0065007|GO:0019222|GO:0031323|GO:0016788|GO:0038023|GO:0019902|GO:0016791|GO:0036094|GO:0005488|GO:0003824|GO:0019888|GO:0019899|GO:0004857|GO:0019212|GO:0004721|GO:0030234|GO:0042578|GO:0019208|GO:0031406|GO:0016787|GO:0060089|GO:0005515|GO:0098772|GO:0008289|GO:0043177|GO:0043167|GO:0043168|GO:0019903|GO:0004864|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","254705_at",1,6.07282874616639,5.90726304927818,5.8408156441996,5.69806309778504,5.91840076130376,5.82816478957559,7.95883878780749,7.8425356009147,7.38349944749761,7.90034310197396,7.82789663710078,7.54502225150886,7.81419200900294,7.38846804077047,7.73278381661252,7.74588810292739,7.71923110506449,7.94893027816241,7.69690861295785,7.92129581872373,7.24850419600781,7.49270149115419,7.55483790933417,7.44170022858042,7.42602468350933,7.55085307395629,8.16654450037956,8.0999631917002,7.57057150671701,8.34425664062625,7.69874108498544,7.8075309748823,8.09698307220432,8.09934008340205,8.01497683814191,8.097482065961
"AT4G17880","MYC4",NA,"NM_117897|NP_193522",827511,"3702.AT4G17880.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:1990837|GO:0043565|GO:0003700|GO:0003676|GO:0140110|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0098772|GO:0003690|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","254693_at",1,5.11756819295606,4.78181362271154,5.30246207169113,5.71106145363324,4.94872171669322,4.78707345474958,3.99082959062639,3.61001846724997,3.82610257768369,3.58582443977431,4.12792093608839,2.90109215933987,3.80897775702762,3.47691490025464,4.47739232103457,4.09510882385205,5.23734920093355,4.20552067937899,4.81843921100975,4.58123470338318,4.82029774150441,4.80109219113379,4.94452553225966,5.12050727061519,4.96579003517834,4.9740260545511,3.84893380922353,3.58825886943062,3.92124317565637,3.68250564372282,3.22964213369959,3.87792849840587,3.52774219915805,3.0004687791137,3.50156889651243,3.51592294944081
"AT4G17890","AGD8","A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes.","NM_001036581|NM_117898|NP_001031658|NP_567543",827512,"3702.AT4G17890.1","GO:0048199|GO:0051641|GO:0051640|GO:0051648|GO:0048194|GO:0061024|GO:0006810|GO:0016192|GO:0016043|GO:0009987|GO:0048193|GO:0006903|GO:0051179|GO:0071840|GO:0051234|GO:0006900|GO:0051650|GO:0006996|GO:0016050|GO:0051649|GO:0051656","254709_at",1,4.21162032480699,4.84945822991006,4.51411819804194,4.80208030971496,4.3179344554422,4.62973425046102,7.19808192527168,7.06669633419402,7.00518317170367,7.00743918689325,7.21647509082095,7.26002757799101,7.11463364661434,7.3326841740284,7.23071580821048,7.05243453851097,7.37251394438089,7.60682083172712,7.72409308273977,7.4497869660634,7.4627433043576,7.40428889052805,7.65149856094469,7.46528183124217,7.38918397487183,7.38148851845149,6.98235521394026,7.39300563579497,7.29663457409534,7.1564427056928,7.39336158851664,7.16062723515016,7.18674739526144,7.14938079162331,7.06332238589659,7.14835177711632
"AT4G17895","UBP20","Encodes a ubiquitin-specific protease.","NM_117899|NP_567544",827513,"3702.AT4G17895.1","GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0070646|GO:0006508|GO:0016579|GO:0019538|GO:0044267|GO:0008152|GO:0071704|GO:0004843|GO:0008234|GO:0101005|GO:0008242|GO:0003824|GO:0004197|GO:0016787|GO:0008233|GO:0140096|GO:0004175|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","254708_at",1,3.64844742241028,2.8242232560556,3.12180054788946,3.86469751333743,3.15962748654775,3.58169366422114,4.37598843681228,4.08235189328015,4.26405286460713,3.93576885376363,4.1385317084959,4.12143086736996,4.50098446942915,3.86863267667488,4.51658405190507,4.09510882385205,4.28223131774125,4.31989078989833,4.40983776921766,4.65144620515428,4.46409426506743,4.29675216902712,4.61917073507727,4.41143791430306,4.27898307574682,4.17655506303137,4.95660766799397,4.44422981048379,4.58493719433266,4.51431093285251,4.55762407425282,4.43372114582008,4.61445705773795,4.66339463920679,4.70146057363726,4.65876089487903
"AT4G17900","PLATZ11",NA,"NM_001341244|NM_117900|NP_001319978|NP_193524",827514,"3702.AT4G17900.1",NA,"254694_at",1,5.67556411633249,5.34664641594492,5.15070624381084,5.02489529773617,5.18215622625042,5.72028829432856,6.90608471388557,6.81985301441618,6.96048402401246,6.92955804589313,7.05042159780227,6.18805537767734,5.93517022991005,6.82309622310201,6.15714262629331,6.4265814709247,6.56493359822796,6.51622895244714,6.57361792684886,6.46642145921378,6.19564339087622,6.3939695073667,6.00954462331917,6.22744272736893,5.75625874633588,6.50376646555639,6.59444956842073,6.74824606956414,6.54005664054071,6.41790208097482,6.58140777370217,6.34159693648127,6.79221570666938,6.09401017439926,6.69711104743389,6.7591138869562
