"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3"
"AT1G15920","CAF1h",NA,"NM_101460|NM_202109|NP_173044|NP_973838",838162,"3702.AT1G15920.2","GO:0010629|GO:0010608|GO:2000113|GO:0051246|GO:0046700|GO:0051171|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:0006807|GO:0034248|GO:0044267|GO:0071704|GO:0009057|GO:0043170|GO:1901566|GO:0044237|GO:0009892|GO:0051248|GO:0034641|GO:0051172|GO:0044238|GO:0017148|GO:0043043|GO:0050794|GO:0006417|GO:0034655|GO:0006414|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0000288|GO:0031324|GO:0048519|GO:0006518|GO:0016070|GO:0044260|GO:0009058|GO:0006412|GO:0044270|GO:1901360|GO:0006402|GO:0009889|GO:0044271|GO:0009056|GO:0006401|GO:0010468|GO:1901575|GO:0010556|GO:0019538|GO:0048523|GO:0008152|GO:0044248|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:1901564|GO:0000956|GO:0044249|GO:1901576|GO:0009987|GO:0043604|GO:0080090|GO:0010558|GO:0032269|GO:0090304|GO:0032268|GO:0019439|GO:0031326|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0044265|GO:2000112|GO:0043603|GO:0140098|GO:0016788|GO:0004518|GO:0000175|GO:0003824|GO:0016796|GO:0016787|GO:0004540|GO:0008408|GO:0004527|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0032991|GO:0000932|GO:0005622|GO:0030014|GO:0110165|GO:0043226|GO:0043229|GO:0036464","261841_at",1,3.36357633047633,3.521199747351,3.70128387821081,3.37898673642396,3.91595638619755,3.52711497850985,3.64890650047373,3.28578337870744,3.31425361837648,3.46190831131304,3.73812778713978,4.18149502912242,3.70131476063943,3.55095579071883,3.5123096148137,3.44688791407133
"AT1G15930",NA,NA,"NM_101461|NM_179342|NP_173045|NP_849673",838163,"3702.AT1G15930.1","GO:0003735|GO:0005198|GO:0005737|GO:0043232|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022627|GO:0005622|GO:0005829|GO:0110165|GO:0015935|GO:0043226|GO:0005840|GO:0043229|GO:0044391","261789_at",1,11.4714061252599,11.2681695983191,11.4982723144759,10.9653504286489,11.2872648449895,11.6635985429035,11.2689938850952,11.4867356943355,11.2365841582553,11.2266590747474,11.2723583737065,11.1671283630321,11.3169087885256,11.4545653924811,11.3772982705335,11.3536953727838
"AT1G15940","AtPDS5E|PDS5E",NA,"NM_101462|NP_173046",838164,"3702.AT1G15940.1","GO:0006281|GO:0006725|GO:0000280|GO:0044260|GO:0022402|GO:0006139|GO:1903047|GO:0007059|GO:0007062|GO:0000278|GO:1901360|GO:0006807|GO:0140014|GO:0000070|GO:0071704|GO:0008152|GO:0046483|GO:0051716|GO:0098813|GO:0007064|GO:0000819|GO:0043170|GO:0044237|GO:0016043|GO:0034641|GO:0006974|GO:0009987|GO:0044238|GO:0071840|GO:0050896|GO:0090304|GO:0006950|GO:0051276|GO:0006996|GO:0007049|GO:0048285|GO:0033554|GO:0006259|GO:0043232|GO:0043228|GO:0005634|GO:0043231|GO:0000785|GO:0005694|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","261844_at",1,2.23873666368731,1.87591066337113,2.14390310832442,2.34136391473076,1.99205118057995,2.6124641006107,2.09547822228027,1.99035026178376,1.95757711781896,2.13807762952721,2.25783853129823,1.88800471536183,2.28331969149922,2.08999899079617,2.3968687710022,2.1764232610462
"AT1G15950","ATCCR1|CCR1|IRX4","Encodes a cinnamoyl CoA reductase. Involved in lignin biosynthesis.","NM_001084075|NM_001332191|NM_001332192|NM_001332193|NM_001332194|NM_001332195|NM_101463|NP_001077544|NP_001319013|NP_001322095|NP_001322096|NP_001322097|NP_001322098|NP_173047",838165,"3702.AT1G15950.1","GO:0016491|GO:0003824|GO:0016616","261792_at",1,8.21264635711048,8.40134266861462,7.85856045400721,7.44960806327659,8.07763099701172,7.51796577371204,7.95377255994019,7.92410902480981,7.80997429466153,7.50298167370356,7.99809793805089,7.78964190244719,8.2658761084876,7.59275696113293,8.08868840820624,8.11501034897359
"AT1G15960","ATNRAMP6|NRAMP6","member of Nramp2 family","NM_101464|NP_173048",838166,"3702.AT1G15960.1","GO:0015318|GO:0015075|GO:0022857|GO:0005215|GO:0022890|GO:0046873|GO:0008324","261845_at",1,2.07739542787764,2.07369242199159,1.9342582884003,2.08182754870437,2.22046116447117,1.83083411589403,1.99555647017328,2.08031429729022,2.15192815801536,2.14447869803736,1.83662787158224,1.94115578433719,2.01574496984292,1.88610406678213,1.99294035111302,1.92655802321363
"AT1G15980","NDF1|NDH48|PnsB1","encodes a novel subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in cyclic electron flow around photosystem I to produce ATP.","NM_101466|NP_563986",838168,"3702.AT1G15980.1",NA,"261788_at",1,1.80446733913709,1.85201333349761,1.96927580721359,1.88549677255085,1.92366998012158,1.93054201105189,1.97340818873108,1.88840306547159,1.88041001892316,1.9671208396269,1.94252613306281,1.9642680398178,1.93358107357587,1.9416389190026,2.00669738360501,2.00652729757153
"AT1G15990","ATCNGC7|CNGC7","member of Cyclic nucleotide gated channel family","NM_001332197|NP_001319014",838169,"3702.AT1G15990.1",NA,"261786_at",1,1.68230477247099,1.70595327624356,1.5395865063284,1.75620846225569,1.74679355985248,1.79872295658426,1.83028284257926,1.72340240543011,1.74139902895871,1.93671423569035,1.66377789651024,1.39680407854187,1.51474871729209,1.6332401160526,1.42581486208544,1.94388485928604
"AT1G16000","OEP9.1",NA,"NM_101468|NP_563987",838170,"3702.AT1G16000.1",NA,"261790_at",1,5.15367368621064,4.62844267310759,4.94737503775332,4.3308633083396,4.13730512825889,5.60634120774206,5.30701482406461,5.4818580220712,4.72863354634346,5.16007705593156,5.4937670700119,5.23302017521626,5.79210673902835,5.19460149408768,5.29661810319898,5.48684014933757
"AT1G16010","AtMGT2|AtMRS2-1|MGT2|MRS2-1","Transmembrane magnesium transporter. One of nine family members.","NM_001084076|NM_001198078|NM_101469|NP_001077545|NP_001185007|NP_563988",838171,"3702.AT1G16010.2","GO:0051179|GO:0070838|GO:0030001|GO:0051234|GO:0006811|GO:0006810|GO:0072511|GO:0006812|GO:0015318|GO:0015075|GO:0022857|GO:0005215|GO:0022890|GO:0046873|GO:0008324","261795_at",1,3.44680378183943,3.52672680430728,3.79120487231507,3.71643175835739,2.37214713751508,3.34632125007475,3.17353226416418,3.34789810718129,3.10406919697449,3.21372513478887,3.88889084253121,3.41023146385886,3.96418769798722,3.09392071754093,3.44083981543359,3.65693026694302
"AT1G16020","CCZ1a",NA,"NM_001332198|NM_001332199|NM_101470|NM_179343|NP_001322545|NP_001322546|NP_563989|NP_849674",838172,"3702.AT1G16020.1","GO:0051179|GO:0016192|GO:0051234|GO:0009987|GO:0006810|GO:0043227|GO:0110165|GO:0043226|GO:0043231|GO:0005622|GO:0043229","261787_at",1,2.01018655218616,2.25786543343196,2.21393892561266,2.04460329502392,2.24636667186321,2.09502392551742,1.94118059291751,2.1391429853745,2.1227520357661,1.99863996339004,2.24763345861036,2.16257020773865,2.13399949408807,2.44355248951948,2.346932688184,2.27850518073581
"AT1G16030","Hsp70b",NA,"NM_101471|NP_173055",838174,"3702.AT1G16030.1","GO:0010033|GO:0051716|GO:0070887|GO:0061077|GO:0071310|GO:0009987|GO:0035967|GO:0050896|GO:0006950|GO:0042221|GO:0006457|GO:0035966|GO:0006986|GO:0034620|GO:0006458|GO:0033554|GO:0097367|GO:0000166|GO:0036094|GO:0005488|GO:0003824|GO:0016462|GO:0017076|GO:0051082|GO:0097159|GO:0016787|GO:1901265|GO:0016818|GO:1901363|GO:0005515|GO:0016817|GO:0031072|GO:0017111|GO:0043168|GO:0043167|GO:0005524|GO:0016887|GO:0005737|GO:0110165|GO:0005622","261838_at",1,12.5745148788909,12.8507179305128,12.8254001027043,13.0456306866743,13.0087923077466,12.8669751334473,12.788062393086,12.7617640348634,12.9940466366873,12.8375364018101,12.9224714858227,12.9247870624467,12.9456221518783,12.6088535561345,12.8567284501138,12.7154152205372
"AT1G16040",NA,NA,"NM_001332201|NM_001332202|NM_001332203|NM_101472|NP_001320969|NP_001320970|NP_001320971|NP_173056",838175,"3702.AT1G16040.1",NA,"261839_at",1,3.36650764570744,3.58773717320559,3.49464511424215,4.2670506554227,3.8711365157414,4.00225236007104,3.87469452823595,3.82573174937995,3.77765277001833,3.86659924951792,3.44355441079926,3.57210110278134,3.51370337745712,3.26999257422475,3.42956814042272,3.71783449092848
"AT1G16040",NA,NA,"NM_001332201|NM_001332202|NM_001332203|NM_101472|NP_001320969|NP_001320970|NP_001320971|NP_173056",838175,"3702.AT1G16040.1",NA,"261835_at",1,3.77935224135146,3.94470918788683,4.04692288211777,4.5199670430121,3.83887474402606,3.79075366703122,3.76902030048413,3.83775839691925,3.59419090266115,3.86785246357916,4.59840956170563,3.79299675744009,3.89992817931118,3.59771601220031,4.3410310323764,3.98577352326482
"AT1G16060","ADAP|WRI3","Encodes ADAP, an AP2-domain protein that interacts with ARIA.  ADAP is a positive regulator of the ABA response and is also involved in regulating seedling growth.","NM_001332204|NM_001332205|NM_001332206|NM_001332207|NM_001332208|NM_101474|NM_202110|NP_001319016|NP_001320849|NP_001320850|NP_001320851|NP_001320852|NP_563990|NP_973839",838176,"3702.AT1G16060.1",NA,"261794_at",1,2.09880474461078,2.23449892521542,2.02696729479024,2.08337862197418,2.14667932882521,2.0847521582707,1.92010107493715,1.99819169854161,1.97743823066719,2.03634601674407,2.21123179966055,2.02469491327416,2.23686755606403,1.84713749194987,1.94873746718448,2.02309350254597
"AT1G16070","AtTLP8|TLP8","Member of TLP family","NM_001332209|NM_001332210|NM_101475|NP_001319017|NP_001322582|NP_173059",838177,"3702.AT1G16070.2",NA,"261840_at",1,1.72294068299809,2.01041350123413,1.82230833717791,1.88061497116663,2.00362095499199,1.87421438222671,2.11019259076009,1.73872507734946,1.84236118065592,1.65484268832755,1.60763115626589,1.88317741975144,1.8080729241402,1.65440498741151,2.02820590340703,1.65530773691482
"AT1G16080",NA,NA,"NM_101476|NP_563991",838178,"3702.AT1G16080.1",NA,"261793_at",1,4.30693994254719,4.12282011818572,4.12496706243478,3.84859394970288,4.09775495334957,4.5402773405239,4.15008227419043,4.4552221342412,4.26595638001161,3.87246026890409,3.88931029972437,3.58786226997116,3.83715128982026,3.92914654195491,3.82892248598439,3.74210714560011
"AT1G16090","WAKL7","WAK-like kinase","NM_101477|NP_173061",838179,"3702.AT1G16090.1",NA,"261836_at",1,2.27606300777829,1.90113364238549,2.01156817871104,1.9777710072683,1.92415460468669,2.12268073851811,1.91025503293398,2.39184115311905,1.93872421387819,2.01507436523542,1.92064985999914,1.97851771941357,1.93971913776845,1.44961744596659,1.9816347190295,1.85610137857765
"AT1G16130","WAKL2","wall-associated kinase like","NM_101480|NP_173064",838182,"3702.AT1G16130.1","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0007166|GO:0065007|GO:0016310|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","257478_at",1,1.97047760472162,2.10063287026713,1.87342683984255,1.9095201167369,1.9490178728988,1.90488909619221,1.91553738562108,1.85715907141267,2.13240564144892,1.91571667182997,2.05594404071392,1.96117362187432,2.08869358386277,2.07263080569638,2.32082847880796,2.14468721046124
"AT1G16150","WAKL4","Encodes a cell-wall associated kinase like protein of the receptor-like kinase (RLK) superfamily.  Likely involved in Arabidopsis root mineral responses to Zn2+, Cu2+, K+, Na+ and Ni+.","NM_001332211|NP_001319018",838184,"3702.AT1G16150.1","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0007166|GO:0065007|GO:0016310|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","257479_at",1,2.33893992419495,2.42233495298919,2.06901374987802,2.30500866070326,1.9317159936443,2.30102970424685,2.15300456720348,2.14896466016713,2.2001702543412,1.84922421481685,2.11987377303001,1.87730687579986,2.21037463252984,2.09762261324891,2.24188627794239,2.36326588982003
"AT1G16160","WAKL5","WAK-like kinase","NM_101483|NP_173067",838185,"3702.AT1G16160.1","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0007166|GO:0065007|GO:0016310|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","261842_at",1,1.84393606508987,1.78025197447139,1.74630073865923,1.8652120651773,1.70217117207554,1.92036667168624,1.85819021293775,1.85171664862557,1.68703912053847,1.7262279296652,1.84296013255464,1.83972980876673,1.79880262476649,1.65896245551292,1.83403878970854,2.05565010652977
"AT1G16170",NA,NA,"NM_101484|NP_563992",838186,"3702.AT1G16170.1",NA,"261791_at",1,1.90632691112847,2.03739151489089,2.21998252889135,1.85776520712903,2.07233233706625,2.12915295996598,2.04906716310039,2.10541412520383,2.48662991356204,2.08028529642924,2.11011890111732,1.91643173059371,2.12866429882047,2.11369826065382,2.18278532322669,2.1112021383474
"AT1G16180",NA,NA,"NM_001198079|NM_101485|NP_001185008|NP_173069",838187,"3702.AT1G16180.2","GO:0110165|GO:0016020","261843_at",1,8.58140149218914,7.87428517062797,8.16077053946986,7.89993857130766,7.84255250972493,8.18231265300905,7.81251897257104,8.32513305882801,7.68721129873623,7.67188336939141,7.80439447789369,7.75856847966082,7.74192131255993,7.4794957312105,7.64940250705049,7.69844120958043
"AT1G16190","RAD23A","Encodes a member of the RADIATION SENSITIVE23 (RAD23) family: AT1G16190(RAD23A), AT1G79650(RAD23B), AT3G02540(RAD23C), AT5G38470(RAD23D). RAD23 proteins play an essential role in the cell cycle, morphology, and fertility of plants through their delivery of UPS (ubiquitin/26S proteasome system) substrates to the 26S proteasome.","NM_001332212|NM_101486|NP_001323115|NP_173070",838188,"3702.AT1G16190.1","GO:0009057|GO:0019941|GO:0043170|GO:0043161|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0070628|GO:0005515|GO:0044877|GO:0005488|GO:0043130|GO:0031593|GO:0140030|GO:0031974|GO:0005737|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0005654|GO:0070013|GO:0043227|GO:0005829|GO:0031981|GO:0110165|GO:0043226|GO:0043229","262708_at",1,1.81152442017762,1.98114011643711,1.83592038131431,1.69890075903569,1.74749693843639,1.89867605867375,1.92659677722527,2.00792247499584,1.97029461242142,1.78385581925594,1.89370424459902,1.93221638714175,1.89888648445753,1.77981404658927,2.09034248096851,1.76668531075412
"AT1G16210",NA,NA,"NM_101487|NP_563993",838189,"3702.AT1G16210.1",NA,"262710_at",1,8.26647610027457,8.202040813106,8.3374934437944,8.55206987602478,8.32327201597836,8.37618964119509,8.05280856705668,8.5755847119475,8.27596056741744,7.93189759599693,8.39924130657287,8.4336749436629,8.27417043925264,8.02843678017377,8.00804132266471,7.82944087285027
"AT1G16220",NA,NA,"NM_101488|NP_173072",838190,"3702.AT1G16220.1",NA,"262702_at",1,1.72028258119587,2.1800091568243,1.9398365547932,2.17568228422922,1.99020124284503,2.04327867847047,1.93921122184148,1.9821926262775,2.19165505100238,2.060670219531,2.19920274658088,1.88255084572708,2.04004535984248,2.18303477049531,1.78144403718508,1.97406775185021
"AT1G16240","ATSYP51|SYP51","Encodes one of 24 Arabidopsis syntaxins. Its mRNA has been shown to be expressed.","NM_001035977|NM_001084077|NM_001332216|NM_101490|NP_001031054|NP_001077546|NP_001323228|NP_563994",838193,"3702.AT1G16240.1","GO:0006906|GO:0051641|GO:0051640|GO:0033036|GO:0061024|GO:0034613|GO:0090174|GO:0006810|GO:0071705|GO:0016192|GO:0016043|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071840|GO:0071702|GO:0070727|GO:0061025|GO:0051234|GO:0006996|GO:0015031|GO:0006886|GO:0051649|GO:0016050|GO:0046907|GO:0048284|GO:0060090|GO:0005515|GO:0005488|GO:0000149|GO:0030674|GO:0098796|GO:0043231|GO:0031201|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0005737|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","262709_at",1,10.8136182768276,10.6683822003344,10.5536093825732,10.7924894259525,11.0057389944997,10.8085004791245,10.7790042985846,11.1066562365514,10.736794985003,10.7463869711717,10.3884172936141,10.5720346064514,10.1844188401404,10.3915968603003,10.3337200351374,10.3621611212197
"AT1G16260","WAKL8",NA,"NM_001198080|NM_001332218|NM_101492|NP_001185009|NP_001323321|NP_173076",838195,"3702.AT1G16260.1","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0007166|GO:0065007|GO:0016310|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","262705_at",1,2.08371470966795,2.31192771250613,2.23383943842475,2.34858292293912,2.74836619613683,2.21525918923343,2.25810453791348,2.36573663539612,2.3851818050039,2.14647708710908,2.39389783950797,2.50182129768854,2.52667005776941,2.36852331159039,2.37082381691188,2.59883009321451
"AT1G16280","AtRH36|RH36|SWA3",NA,"NM_101494|NP_173078",838197,"3702.AT1G16280.1","GO:0006725|GO:0046483|GO:0044085|GO:0043170|GO:0006364|GO:0016070|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0016072|GO:0006807|GO:0022613|GO:0042254|GO:0071704|GO:0008152|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","262706_at",1,2.32865296666469,1.98344963481304,2.77508478100319,2.54361126366227,1.8592649515844,2.56356124266115,1.9028577441794,2.40848414012431,2.16335596493425,2.24816421302729,3.13943561487005,2.35485858954821,2.43713271683755,2.86553251314254,2.59104780653124,2.16572708954991
"AT1G16290",NA,NA,"NM_001332220|NM_101495|NP_001321836|NP_173079",838198,"3702.AT1G16290.1",NA,"262707_at",1,1.76594818664237,1.68780106042468,1.8186855081796,2.01267136431397,2.05389141372283,2.04027410508051,1.76043264092574,2.10836190811731,1.82056620991864,1.96272140108784,1.72805745985213,2.03686405552759,1.75721396909949,1.93195920284741,1.58106295989214,1.72352327234603
"AT1G16300|AT1G79530",NA,NA,NA,NA,NA,NA,"262939_s_at",2,5.53121964650096,4.60840363081671,5.52184377588631,4.8998669715729,4.18219463890753,5.20338035926383,4.01886155002367,5.57610319947671,5.16809617788495,4.70353719902238,4.91791591958073,4.52827429726845,5.50220896369626,4.97025176642802,4.69782544769515,5.30758475259452
"AT1G16310",NA,NA,"NM_001332221|NM_101497|NP_001322068|NP_173081",838200,"3702.AT1G16310.1","GO:0015075|GO:0022857|GO:0005215|GO:0008324|GO:0110165|GO:0016020","262751_at",1,1.94673274186344,2.66055690401945,2.0215896254495,1.77607622659801,2.08533284364431,2.06612827890443,1.69330663285347,1.93312118726342,2.46339601341812,1.81527592480272,2.061522311163,1.78570571946608,1.93833741260847,1.93224219448275,1.74292941277899,1.89715359849214
"AT1G16330","CYCB3;1","core cell cycle genes","NM_101499|NP_173083",838202,"3702.AT1G16330.1","GO:0031399|GO:1904029|GO:0019220|GO:0051246|GO:0044772|GO:0043412|GO:0051171|GO:0000280|GO:0044260|GO:0022402|GO:0036211|GO:0050790|GO:1903047|GO:0006793|GO:0006796|GO:0051174|GO:0050789|GO:0000278|GO:0006807|GO:0065009|GO:0071900|GO:0140014|GO:0016310|GO:0044267|GO:0019538|GO:0071704|GO:0000079|GO:0043549|GO:0008152|GO:0045859|GO:0043170|GO:1901564|GO:0044237|GO:0006468|GO:0016043|GO:0009987|GO:0044770|GO:0044238|GO:0006464|GO:0080090|GO:0071840|GO:0032268|GO:0060255|GO:0006996|GO:0001932|GO:0050794|GO:0065007|GO:0007049|GO:0051726|GO:0048285|GO:0051338|GO:0042325|GO:0019222|GO:0031323|GO:0016538|GO:0019887|GO:0016773|GO:0005488|GO:0003824|GO:0004693|GO:0016772|GO:0019899|GO:0030332|GO:0016301|GO:0019207|GO:0030234|GO:0019900|GO:0004672|GO:0016740|GO:0097472|GO:0004674|GO:0005515|GO:0098772|GO:0019901|GO:0140096|GO:0005815|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:1902554|GO:1902911|GO:0110165|GO:0005814|GO:0043226|GO:0043229|GO:0005813|GO:0061695|GO:0005737|GO:0043232|GO:0043228|GO:0000307|GO:0032991|GO:0005622|GO:0015630|GO:0043227|GO:0005856","262752_at",1,2.66038902619099,2.56385413954776,2.89391830832684,2.05060645738677,2.34435476211706,2.39575323573426,2.15089270735583,2.43989706146833,2.87366663397273,2.66427311614652,2.47204915235006,2.52631263898197,2.87024414783712,2.85823634131905,2.61230838940119,3.05912710436878
"AT1G16340","AtKDO8PS|ATKDSA2|ATKSDA","Encodes a protein with putative 3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase activity. This gene share a very high sequence homology with its homologue AtkdsA1 (AT1G79500).","NM_001035978|NM_001084078|NM_001198082|NM_101500|NP_001031055|NP_001077547|NP_001185011|NP_173084",838203,"3702.AT1G16340.4",NA,"262753_at",1,5.09475322712017,5.03529370817883,5.07427696823263,4.6116617467406,4.8520926087019,5.32117347937292,5.00343983393897,4.95874436560129,5.33991644639232,5.2065818688055,4.67876449206932,4.45930446789156,4.92288979817693,4.8967252009259,4.89641740045152,4.91766586117104
"AT1G16350",NA,NA,"NM_101501|NP_173085",838204,"3702.AT1G16350.1","GO:0009199|GO:0006725|GO:0009141|GO:1901135|GO:0090407|GO:0006164|GO:0072522|GO:0009058|GO:0006139|GO:0006793|GO:0006796|GO:0009165|GO:1901360|GO:0019693|GO:0042278|GO:0006807|GO:0034404|GO:0044271|GO:0009206|GO:0006753|GO:0072521|GO:0006163|GO:0009145|GO:0071704|GO:0008152|GO:0046483|GO:0009205|GO:1901566|GO:1901564|GO:0044237|GO:0009201|GO:0044249|GO:1901576|GO:0034641|GO:1901362|GO:0009987|GO:0046390|GO:0009259|GO:0009150|GO:0044238|GO:0018130|GO:1901137|GO:0009260|GO:0034654|GO:0009142|GO:0019438|GO:0019637|GO:0009144|GO:0044283|GO:0009117|GO:1901293|GO:0009152|GO:0055086|GO:0044281|GO:0016491|GO:0003824|GO:0016616","262754_at",1,8.03814305556939,7.64410890179486,8.00950466901659,7.82641062291277,7.95743904306234,8.12942172757519,7.62193134784277,8.20760268663919,8.04370930233924,7.72523152990158,7.25320058121291,7.26729977735038,7.24628254543317,7.38620518145492,7.28860183184843,7.06496959806445
