"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep4","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5"
"AT1G01340","ACBK1|ATCNGC10|CNGC10","member of Cyclic nucleotide gated channel family","NM_001197956|NM_100016|NP_001184885|NP_563625",838832,"3702.AT1G01340.2",NA,"261027_at",1,2.46262461892616,2.5809670015242,2.79780433565634,2.56410517368148,2.32873014407618,2.60319461220976,2.3864853265328,2.48209099037969,2.40706060691812,2.37130315417343,2.3493962375518,2.38324647243618,2.45483634310993,2.59526092986012,2.55012689993126,2.47650666334134,2.59680003209752,2.56647177968425
"AT1G01350|AT5G06420",NA,NA,NA,NA,NA,NA,"250736_s_at",2,4.65496201902109,4.55374065869194,5.38395856998412,4.903388173874,4.80398388105884,4.86994501424199,5.00083820945845,4.78950334823831,4.66709937001586,4.85797611685556,4.7185140098983,4.85121913040153,4.05505892831471,4.8740180595818,4.65399076177884,4.22040785851233,4.55377994773176,4.17293692271405
"AT1G01360","PYL9|RCAR1","Encodes RCAR1 (regulatory components of ABA receptor).  Interacts with and regulates the type 2C protein phosphatases (PP2Cs) ABI1 and ABI2.  Functions as abscisic acid sensor.","NM_100018|NP_563626",838452,"3702.AT1G01360.1","GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0043412|GO:0051171|GO:0044260|GO:0033993|GO:0036211|GO:0035303|GO:0050790|GO:0006793|GO:0071396|GO:0009755|GO:0006796|GO:0050789|GO:0051174|GO:1901701|GO:0009719|GO:0032870|GO:0006807|GO:0065009|GO:0051336|GO:0044267|GO:0019538|GO:0023052|GO:0043666|GO:0071704|GO:0008152|GO:0010033|GO:0051716|GO:0071495|GO:1901700|GO:0070887|GO:0071310|GO:0043170|GO:0010921|GO:1901564|GO:0006470|GO:0044237|GO:0007154|GO:0009987|GO:0044238|GO:0006464|GO:0080090|GO:0009737|GO:0050896|GO:0032268|GO:0009725|GO:0035304|GO:0042221|GO:0060255|GO:0050794|GO:0016311|GO:0065007|GO:0019222|GO:0031323|GO:0016788|GO:0038023|GO:0019902|GO:0016791|GO:0036094|GO:0005488|GO:0003824|GO:0019888|GO:0019899|GO:0004857|GO:0019212|GO:0004721|GO:0030234|GO:0042578|GO:0019208|GO:0031406|GO:0016787|GO:0060089|GO:0005515|GO:0098772|GO:0008289|GO:0043177|GO:0043167|GO:0043168|GO:0019903|GO:0004864|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","261056_at",1,8.36401149701895,8.08771085002398,8.48183827177914,8.19506373196916,8.50936848150382,8.18021297043546,8.41661099437644,8.41589402441502,8.64606363281304,8.73218917416632,8.62656088990319,8.56120300661729,8.71669521516175,8.74678918245504,8.82452627417141,8.81735129943697,8.53973048510101,8.47375607795473
"AT1G01370","CENH3|HTR12","Encodes a centromere-identifying  protein histone H3 variant. Localized at centromeres in both mitotic and  meiotic cells.","NM_001035850|NM_001331269|NM_001331270|NM_100019|NP_001030927|NP_001322867|NP_001322868|NP_563627",839104,"3702.AT1G01370.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","261058_at",1,2.1626758571163,2.07224492898811,2.28363940855072,1.97344068131001,2.18210085618034,2.18223728148573,2.05697760025602,2.18612001116687,1.96949509213877,1.9105728364438,2.20652608614452,2.17540790959243,2.35983856261482,2.12978710133622,1.95288953770504,2.45494350813462,1.99252782782844,2.31340154774729
"AT1G01380","ETC1","ETC1 is involved in trichome and root  hair patterning in Arabidopsis.","NM_001331271|NM_001331272|NM_100020|NP_001321146|NP_001321147|NP_171645",838096,"3702.AT1G01380.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257490_x_at",1,1.74882485013367,1.57200638417364,1.93998073491737,1.74280581029774,1.91486958469587,1.87757555680081,1.77180157272321,1.60407394694603,1.66784495930748,1.8374419495543,1.51484493770925,1.79207731341201,1.92926169099488,1.74970278765512,1.76100624164771,1.58556069962733,1.88300026330503,1.98737933783657
"AT1G01390",NA,NA,"NM_001331273|NM_100021|NP_001322773|NP_171646",837790,"3702.AT1G01390.1",NA,"261046_at",1,1.66506733064304,1.68714864434271,2.18424765879844,1.74144176973972,1.89922379095031,2.00610113753005,1.94258732785187,2.00021958773996,1.84985039257519,1.9255390184835,1.96341905230853,1.98042023145577,1.75205620083579,1.61641541206497,1.9011996690493,1.74226554374745,1.67392783355987,1.78687776737355
"AT1G01410","APUM22|PUM22","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.","NM_100023|NP_171648",837547,"3702.AT1G01410.1","GO:0050789|GO:0010608|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","261047_at",1,1.91878973033159,1.94511558866915,1.84824310310369,1.77551110796022,1.85705606271347,2.10336282361793,1.9484188965527,1.91212652030312,2.00021958773996,1.63629984881146,1.8944745407068,1.92903072760784,2.20404089177778,1.90876197630884,1.90471553798305,1.85668856130696,1.82775688407274,2.29530376150405
"AT1G01420","UGT72B3",NA,"NM_001331274|NM_100024|NP_001322549|NP_171649",837503,"3702.AT1G01420.1",NA,"261048_at",1,1.93565624090453,1.97828071834231,2.00061898059435,1.79928781561899,1.92569619824118,1.91026584327451,1.98916199956691,1.52308145974897,1.84623772646193,1.9309989118097,1.9020140505852,2.12833434079116,2.04443705172401,1.94656817684506,1.93132160404655,1.93749469847999,1.88472940172841,1.97481098761602
"AT1G01430","MOAT3|TBL25","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_100025|NP_171650",837247,"3702.AT1G01430.1","GO:0016746|GO:0016747|GO:0016740|GO:0016407|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261049_at",1,2.15822293840698,2.42443356482313,2.19878593252345,2.3365645591561,2.18906554411556,2.26737319443392,1.99126594106417,2.20636096975233,2.17849641452348,2.26966930022485,2.22636646719827,2.2613132758638,2.25906492914308,2.27261129792351,2.55828435875741,2.1885306410417,2.30640635420155,2.21818855034197
"AT1G01440",NA,NA,"NM_100026|NP_171651",837155,"3702.AT1G01440.1",NA,"261052_at",1,2.00888369172964,2.21027828441117,2.05160182022753,2.20865265465038,2.14698350892596,1.98767582969919,1.85639630892713,2.22220278755155,2.05156960283207,1.93671824853088,2.15203288085609,2.10619254441496,2.08309117819511,1.87625494432213,2.07557374908625,2.15296898747606,1.83204452576733,2.53802029977938
"AT1G01450",NA,NA,"NM_100027|NP_171652",837060,"3702.AT1G01450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","259435_at",1,2.10049890116447,2.14739241173309,1.71042242156705,2.09510433344778,2.1630487734842,1.99091758297394,2.08275036308257,2.01963918734644,2.28726929201766,2.06192786352639,1.98143823393768,2.0369353339882,2.14536249563482,1.95994119945963,1.89314085329489,1.96033221063969,2.0878986406832,2.21616197736556
"AT1G01460","ATPIPK11|PIPK11","Type I phosphatidylinositol-4-phosphate 5-kinase, subfamily A.","NM_100028|NP_171653",839469,"3702.AT1G01460.1",NA,"259425_at",1,1.81643462292154,2.11376482176461,2.09444398054323,2.01078954343636,1.91312649959814,1.92118578875379,1.98064570211969,2.08077489204267,1.9246260134298,2.05632592914385,2.06341401832323,2.2533587591684,1.97474062763985,2.23275071267871,2.18589458507361,1.88476507778484,1.97897386290912,1.84828605136237
"AT1G01470","AtLEA14|LEA1|LEA14|LSR3","Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.","NM_100029|NP_171654",837071,"3702.AT1G01470.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259426_at",1,5.8826999866175,5.4416978689042,5.61871510882534,6.06419985966459,4.76571442338818,5.53519089229925,5.23168309464058,5.22612419505065,4.61682829526704,4.97288737374179,5.42774619451996,6.42980377377129,5.03856030434144,5.6079927867424,5.33252913694649,5.29132163790367,5.91593217727233,6.3336704708765
"AT1G01480","ACS2|AT-ACC2","a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.","NM_100030|NM_179241|NP_171655|NP_849572",837082,"3702.AT1G01480.1",NA,"259439_at",1,5.81960046960204,5.17521720681494,3.62486387885506,5.11935573847686,4.09621249549517,3.71557506604199,4.46872927442715,4.70316412714326,3.5146744534215,3.66908070626202,3.38572840532458,5.41213367251013,2.82345250138715,3.92593496044606,3.19051517465945,3.48128390885587,3.28641212982783,4.21106612910502
"AT1G01490","AtHMP01",NA,"NM_001035851|NM_001331275|NM_001331276|NM_100031|NP_001030928|NP_001321838|NP_001321839|NP_171656",839440,"3702.AT1G01490.1",NA,"259434_at",1,8.65963223500433,8.46896161674713,7.97465748525986,8.17470478075717,8.04456262071795,7.50692385730366,7.92052304626207,8.02724918819797,8.26843544799022,8.57281612899573,8.03021475809163,8.54385058414525,8.0829004111633,7.92443423196488,8.01309161467378,8.26923663592688,8.27109817585522,7.9640892649765
"AT1G01500",NA,NA,"NM_100032|NP_563628",839430,"3702.AT1G01500.1","GO:0043436|GO:1901564|GO:0044237|GO:0009987|GO:0006082|GO:0032787|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0071704|GO:0072329|GO:0044281|GO:0008152|GO:0044248|GO:0003824|GO:0016491|GO:0016616","259436_at",1,4.2722773472377,4.46721446898829,3.92628278647922,4.38199543937861,3.78107723379759,4.13253158496606,4.09163889021667,4.01374480565206,3.94324236241001,3.62530203272746,4.12830606401591,4.0550548499249,3.85325489168043,3.93619448445611,3.86853508412398,3.99423860465603,3.77578430629916,3.81556320080209
"AT1G01510","AN|DOQ","Encodes a homolog of human CtBP.  Mutant has longer and thicker leaves than wild type. Involved in controlling polar cell expansion in the leaf width direction.","NM_100033|NP_563629",839401,"3702.AT1G01510.1",NA,"259438_at",1,6.00659220898831,5.82986373841049,6.24607684982072,6.11909488592909,6.54310435283109,6.19363951029549,6.47199571269421,6.51629254248655,6.61437335459784,6.2581800991087,6.6732180555551,5.92961434319133,6.12716494087965,6.50923622280448,6.09577642534548,6.39783109365484,6.30222492711095,6.07925524310683
"AT1G01520","ASG4|REV3",NA,"NM_001331277|NM_001331278|NM_001331279|NM_001331280|NM_100034|NP_001320249|NP_001320250|NP_001320251|NP_001320252|NP_171659",839337,"3702.AT1G01520.1",NA,"259432_at",1,1.8247971973259,1.8777613985743,1.89393662260977,1.91195218088316,1.70069190993803,1.77579439106214,1.84473520674345,1.82712848504719,1.71690111217094,2.04226568775586,1.85275627621892,1.87436468246532,1.96828500732007,1.91350365460152,1.73739089744638,1.84145044160809,2.0606524258791,1.88980112540728
"AT1G01530","AGL28",NA,"NM_100035|NP_171660",837142,"3702.AT1G01530.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","259427_at",1,1.72309007417123,1.93200546614224,1.87820508522994,1.77960042961332,1.91580345222971,1.81754524904209,1.78028570085375,1.80517727319571,1.7297198189513,1.81935722056858,1.88007043426084,1.82714847477378,1.87470854346864,1.75950963332502,1.96738000125625,1.65717439127137,1.9659845982831,1.80118084327546
"AT1G01540",NA,NA,"NM_100036|NM_179242|NP_171661|NP_849573",839533,"3702.AT1G01540.2",NA,"259437_at",1,2.888898484489,3.29411739471232,2.95029039071458,2.90217690863615,3.08406482801485,3.24606338910524,2.70400075094203,2.92478485243115,2.9436482048866,2.83089477301846,2.8210051768222,2.89186607219671,2.65461051222881,2.90188486849671,2.61493018916427,3.27621307745451,3.33206426898123,3.15049941227658
"AT1G01550","BPS1","BYPASS1, required to prevent constitutive production of a root-derived graft-transmissible signal","NM_001035852|NM_100037|NP_001030929|NP_563630",839536,"3702.AT1G01550.1",NA,"259440_at",1,8.81752079659761,8.71883817902576,8.05234864382394,8.46122813666112,8.39115441208931,8.32291445343182,8.3147564165794,8.15783737401476,8.55583666664971,8.2515411239727,8.60785161727136,8.29602640982294,7.42802289588664,8.50711700559425,8.08634349804684,8.58112293575957,8.19265051710378,8.33374503893814
"AT1G01560","ATMPK11|MPK11","member of MAP Kinase","NM_001123738|NM_001331281|NM_001331282|NM_100038|NP_001117210|NP_001322112|NP_001322113|NP_563631",839523,"3702.AT1G01560.2","GO:0051716|GO:0007165|GO:0043170|GO:0010467|GO:0007154|GO:0009987|GO:0050789|GO:0050896|GO:0060255|GO:0050794|GO:0065007|GO:0010468|GO:0035556|GO:0023052|GO:0019222|GO:0008152|GO:0071704|GO:0004707|GO:0016740|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","259428_at",1,4.4543533768065,4.48355495717683,3.81054785085491,4.66019884996128,4.12596753874941,4.28364298028605,3.923754601381,3.26650751632046,2.71712693460008,3.56629954092703,3.21352094315784,3.89014544729994,2.65692349712905,3.01301099530006,3.55234607524479,3.31694651798429,3.23485345122268,3.81426920287209
"AT1G01570",NA,NA,"NM_001331283|NM_100039|NP_001322080|NP_171663",837183,"3702.AT1G01570.1","GO:0016758|GO:0008375|GO:0016740|GO:0016757|GO:0003824|GO:0008194","259433_at",1,2.13053443706786,2.12614511968398,2.16361074586837,2.12007605662418,2.35463978713218,2.0527594226214,2.13007487452036,2.03602044731571,2.2168469274353,2.18410210876129,2.24499032205773,2.30499099397011,2.40332634037538,2.30555035532652,2.20550692843975,2.30707121255818,2.35382038102598,2.55068167327865
"AT1G01600","CYP86A4","Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed significantly at highest level in mature stems and flowers.","NM_100042|NP_171666",839347,"3702.AT1G01600.1",NA,"259429_at",1,3.11789594890855,3.25568896528054,2.36339776806718,2.95317560375317,2.39460980070493,2.28716191861285,2.56940170920199,2.69286983386114,2.57797520755875,2.420056023321,2.57371709946346,2.65055747762751,2.71484554801478,2.35983894216193,2.40932659979567,2.63401046747901,2.31898996714128,2.1563611427404
"AT1G01610","ATGPAT4|GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.","NM_100043|NP_171667",839297,"3702.AT1G01610.1","GO:0009059|GO:1901576|GO:0009058|GO:0043170|GO:0008152|GO:0071704|GO:0016746|GO:0016747|GO:0016788|GO:0016791|GO:0016740|GO:0003824|GO:0016787|GO:0008374|GO:0042578|GO:0110165|GO:0016020","259430_at",1,2.73332882334971,2.5200341882187,2.20235173262071,2.47554268570284,2.37823712057124,2.28378116761791,2.63016890345525,2.52183056124709,2.65993749301306,2.61789716118483,2.83692265060222,2.52180163530719,2.3751402440058,2.44489616575223,2.13015746353333,3.06026294069863,2.67139592549345,2.2048537538778
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,5.3203706958283,4.96424014753971,5.75152971908118,5.5679189843949,6.31586572933909,6.06126415940426,5.75323698323586,5.75561832692787,6.09935952442781,6.13869718842916,5.71886453110811,5.5172599852709,6.02971171963495,6.1829166568283,6.28330317354368,6.01423688544698,5.56380852223043,5.63895039055836
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,2.12384343195386,2.35270002797753,2.37878746127068,1.95736002198587,2.57352362448089,2.25161431823191,2.56282257757034,2.28688625006125,1.979614433087,1.90559852137449,2.20826778900048,2.31513633172966,2.34245309338694,2.20605861375736,2.23426772044429,2.57727510781912,1.91925969804723,1.9187122975259
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,7.02895718773318,7.02249443100676,7.28350648087982,6.98869937964208,7.22890684703929,7.23797660750155,7.28581680090811,6.85075010060979,7.09506368432153,7.08224546688938,6.327796035431,6.77055250563698,6.93120297272594,6.82600792980267,7.41104534354974,7.28279153713225,6.69818239798765,7.13000368992779
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,6.8625078634773,6.94007912977078,6.16805613316962,6.68112234112934,6.87822050825559,6.72619758992781,6.64376630423894,6.97267614665628,7.11771141773043,6.97692367278666,7.34668704619083,6.98412866268965,6.79554352930487,6.82826584799673,6.81293225235694,6.97406064914838,7.32107039115204,7.24973213395808
"AT1G01660","PUB55",NA,"NM_001331288|NM_100048|NP_001321445|NP_171672",839461,"3702.AT1G01660.1",NA,"261587_at",1,2.14465153734909,2.02757747716749,1.93705589785125,1.98156430291549,2.03089577373019,1.89571453034652,2.0117314593777,2.08100164652055,2.15305446455141,2.25099676394889,1.94087155713123,2.18333532760945,2.02157897904209,2.037675656781,2.00375196442996,1.77090401464322,2.12615627347055,1.8507778090821
"AT1G01670","PUB56",NA,"NM_001331289|NM_001331290|NM_100049|NP_001321953|NP_001321954|NP_171673",839365,"3702.AT1G01670.1",NA,"261588_at",1,2.16796616530526,2.10373625897745,2.04794751842774,2.24576516323611,2.13014608180964,2.16483174860712,2.11625294441273,2.07078745927044,1.98439164605589,2.3908992724482,2.24577083201755,2.15399487740148,2.12978945271759,1.88571934758234,2.18871191644714,2.08816324102509,2.03176024545394,2.2184005612353
"AT1G01700","ATROPGEF2|ROPGEF2","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001331294|NM_001331295|NM_001331296|NM_001331297|NM_100052|NP_001321884|NP_001321885|NP_001321886|NP_001321887|NP_171676",839250,"3702.AT1G01700.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","261590_at",1,1.81346495184173,1.88415404498176,1.76996623011997,1.86078598170265,1.80044053260309,1.80189278767206,1.76043091152705,1.72664258637677,1.85349365220353,1.91583144432513,1.74898207028968,1.66025370061961,1.92926169099488,1.53699932118709,1.75849270374156,1.72345034353386,1.77052770864316,1.91248952726223
"AT1G01710",NA,NA,"NM_100053|NP_563632",839254,"3702.AT1G01710.1","GO:0006725|GO:0006629|GO:1901135|GO:0006790|GO:0016042|GO:0006139|GO:0006793|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0006753|GO:0072521|GO:0009056|GO:1901575|GO:0046395|GO:0044242|GO:0006163|GO:0008152|GO:0071704|GO:0044248|GO:0043436|GO:0046483|GO:0006637|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006082|GO:0009259|GO:0032787|GO:0009062|GO:0009150|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0019637|GO:0009117|GO:0044255|GO:0019752|GO:0055086|GO:0044281|GO:0072329|GO:0043603|GO:0016787|GO:0016788|GO:0003824|GO:0016790","261560_at",1,6.06401944044567,5.82431213290812,5.40810976167924,5.37498615889356,5.32383084643316,4.86789783227854,5.51038805504199,5.43484826376925,5.9202436858114,5.03829107824167,5.6918291895175,5.56560858567708,5.06301006613846,5.49596816688008,5.12640597457375,5.74471474837165,5.29653114537669,5.13385095639417
"AT1G01720","ANAC002|ANAC2|ATAF1","Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.","NM_100054|NP_171677",839265,"3702.AT1G01720.1",NA,"261564_at",1,9.45227805636849,9.38497835717133,9.81613655729286,10.1331254710575,9.94973938098216,9.79104771131059,10.3239326081992,9.97267654310563,8.54891248108315,8.47933793156825,9.26981988342214,9.84292310577083,9.05944059169311,9.08397384765545,8.98224928860518,8.7573697380282,8.63771626976499,9.33022951944509
"AT1G01725",NA,NA,"NM_100055|NP_563633",839271,"3702.AT1G01725.1",NA,"261535_at",1,4.75359375810257,5.33646603521898,5.00391183375693,4.70577430529197,4.43077428750672,4.98876952714648,5.15792972561918,4.70384244597777,4.47131838442688,4.84091233453363,4.28061587362973,5.08146719248911,4.81275125422632,4.48174892120301,5.2919916897074,4.81987219133723,4.33346688916082,4.62300546474069
"AT1G01730",NA,NA,"NM_100056|NP_563634",839260,"3702.AT1G01730.1",NA,"261561_at",1,5.74412760339704,6.77656009921755,5.68974139484225,7.21546609590374,5.84667434386796,6.61767464937291,6.09373790395309,5.77220313909017,5.30757343827915,5.00094079641043,5.32430754682736,5.79189816320646,5.22601882303234,5.06211414890745,4.59416130788197,5.03888522843807,4.48934408660698,5.22535351314263
"AT1G01740","BSK4",NA,"NM_001197957|NM_001331300|NM_001331301|NM_001331302|NM_100057|NP_001184886|NP_001322176|NP_001322177|NP_001322178|NP_171679",839253,"3702.AT1G01740.2","GO:0010033|GO:0007165|GO:0051716|GO:0014070|GO:0070887|GO:0071495|GO:1901700|GO:0071310|GO:0071383|GO:0033993|GO:0007154|GO:0043401|GO:0009987|GO:0071396|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:1901701|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0065007|GO:0071407|GO:0023052|GO:0048545","261591_at",1,2.4332307959301,2.26408271929564,2.33801507946762,2.41539143356437,2.07701211374043,2.21116300888851,2.19404399131765,2.51228718597095,2.33234437292039,2.25706945549532,2.40029494006895,2.203952398739,2.4859651052735,2.34990464878865,2.38035130697134,2.29248940098426,2.34605647299867,2.59388780603216
"AT1G01750","ADF11",NA,"NM_001331303|NM_100058|NP_001320442|NP_171680",839281,"3702.AT1G01750.1","GO:0032984|GO:0043624|GO:0008154|GO:0016043|GO:0051261|GO:0009987|GO:0030042|GO:0071840|GO:0030029|GO:0022411|GO:0006996|GO:0097435|GO:0007015|GO:0007010|GO:0030036|GO:0043933|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0005856|GO:0110165|GO:0043226|GO:0043229","261562_at",1,1.96629449946199,1.9671623178728,1.93095152959484,2.44642293077946,1.96273957985092,1.81454168158526,1.99772132167098,2.20048777022489,1.8095910447534,2.06261341862703,1.92571080600713,2.00109758177761,1.78244466467693,2.00341513274296,1.70105200625461,1.8968419191726,1.89301530224344,1.77550292194473
"AT1G01760","AtTAD1|TAD1",NA,"NM_001331304|NM_001331305|NM_001331306|NM_100059|NP_001322029|NP_001322030|NP_001322031|NP_171681",839252,"3702.AT1G01760.1","GO:0006725|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0003725|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","261592_at",1,2.45750809010771,2.76672281499786,2.41004834081581,2.41017049611598,2.56125006727661,2.45612807715528,2.37358511763564,2.60288561591872,2.67883561453584,2.75206098156047,2.6135382082087,2.53706220576911,2.61828381941939,2.74096747667457,3.31699136330677,2.45556920004668,2.38264730387451,2.92251181919475
